frame,id,green_x,green_y,red_x,red_y,dx,dy,dist,baseline_deg,baseline_m
3280,1,261.648,198.521,261.256,198.487,-0.391,-0.034,0.393,8.3466,0.04308
3281,1,282.108,201.899,281.262,201.761,-0.846,-0.138,0.858,12.3561,0.05719
3282,1,305.057,205.408,304.140,205.151,-0.916,-0.256,0.951,16.7307,0.07207
3283,1,325.945,211.414,325.035,210.952,-0.910,-0.462,1.021,20.7699,0.08761
3284,1,346.062,214.677,344.838,214.255,-1.224,-0.422,1.295,24.6789,0.10430
3285,1,355.303,216.256,354.115,215.522,-1.188,-0.734,1.397,26.7695,0.11559
3286,1,364.264,219.264,362.799,218.486,-1.466,-0.778,1.659,29.9386,0.13898
3287,1,363.962,218.549,362.449,217.717,-1.512,-0.832,1.726,31.0659,0.15093
3288,1,360.658,215.513,358.788,214.633,-1.870,-0.880,2.067,32.9986,0.17552
3289,1,356.828,213.370,354.846,212.381,-1.982,-0.989,2.215,33.7111,0.18774
3290,1,345.917,213.389,343.637,212.446,-2.280,-0.943,2.467,34.9696,0.21274
3291,1,337.666,216.418,335.249,215.406,-2.417,-1.013,2.621,35.3968,0.22544
3292,1,321.131,213.933,318.459,213.105,-2.672,-0.829,2.797,36.3241,0.25108
3293,1,304.545,216.424,301.654,215.474,-2.891,-0.950,3.043,36.5898,0.27051
3294,1,285.669,217.487,282.729,216.561,-2.940,-0.926,3.082,36.7695,0.29037
3295,1,265.975,213.481,262.796,212.709,-3.179,-0.772,3.272,36.9605,0.31097
3296,1,244.821,212.523,241.711,211.693,-3.110,-0.830,3.218,37.1697,0.33219
3297,1,219.516,204.258,216.578,203.417,-2.937,-0.841,3.055,37.9189,0.36146
3298,1,195.684,201.462,192.862,200.765,-2.822,-0.697,2.907,39.8637,0.39908
3299,1,183.386,199.703,180.411,199.350,-2.975,-0.354,2.996,41.2883,0.42198
3300,1,170.764,200.685,168.017,200.237,-2.747,-0.448,2.784,43.6476,0.45269
3301,1,169.353,195.721,166.478,195.326,-2.875,-0.395,2.902,47.0255,0.48241
3302,1,170.527,195.807,167.587,195.379,-2.940,-0.428,2.971,49.7200,0.50374
3303,1,172.521,195.542,169.587,194.966,-2.933,-0.575,2.989,52.5109,0.52452
3304,1,176.719,195.958,173.882,195.411,-2.837,-0.548,2.890,56.2670,0.55069
3305,1,174.907,197.690,172.140,197.212,-2.766,-0.478,2.807,59.1293,0.57456
3306,1,178.471,203.301,175.437,202.558,-3.034,-0.742,3.124,61.6176,0.59099
3307,1,184.367,209.694,181.262,208.936,-3.105,-0.758,3.196,64.1775,0.60546
3308,1,187.211,213.502,184.114,212.683,-3.097,-0.819,3.203,66.2460,0.61836
3309,1,184.021,221.208,180.789,220.174,-3.233,-1.034,3.394,68.0051,0.63356
3310,1,181.015,222.542,177.658,221.706,-3.357,-0.836,3.460,68.6185,0.64024
3311,1,177.151,220.201,173.988,219.244,-3.163,-0.957,3.304,69.8127,0.65128
3312,1,175.882,220.593,172.841,219.698,-3.042,-0.895,3.171,70.6991,0.65781
3313,1,175.271,219.620,171.899,218.729,-3.372,-0.891,3.488,71.5144,0.66333
3314,1,174.830,217.219,171.570,216.231,-3.259,-0.988,3.406,72.2581,0.66792
3315,1,173.078,213.499,170.006,212.652,-3.072,-0.846,3.186,72.9046,0.67247
3316,1,172.553,209.329,169.385,208.293,-3.168,-1.036,3.333,73.2558,0.67468
3317,1,173.083,206.458,170.039,205.376,-3.044,-1.082,3.231,73.5655,0.67594
3318,1,173.847,205.673,170.542,204.723,-3.305,-0.950,3.439,74.0494,0.67813
3319,1,173.169,204.707,169.864,203.731,-3.305,-0.976,3.446,74.1372,0.67884
3320,1,174.049,200.644,170.812,199.732,-3.237,-0.913,3.363,74.4248,0.67933
3321,1,174.674,200.517,171.328,199.440,-3.346,-1.077,3.515,74.5171,0.67919
3322,1,174.303,198.100,170.810,196.973,-3.492,-1.127,3.669,74.4972,0.67850
3323,1,175.313,197.519,171.961,196.488,-3.352,-1.031,3.507,74.6137,0.67777
3324,1,176.028,199.618,172.815,198.634,-3.213,-0.984,3.360,74.6812,0.67685
3325,1,178.803,198.454,175.580,197.383,-3.223,-1.071,3.397,74.9315,0.67561
3326,1,181.021,199.721,177.676,198.742,-3.345,-0.980,3.486,75.1330,0.67480
3327,1,181.569,200.293,178.249,199.080,-3.321,-1.213,3.535,75.2135,0.67411
3328,1,182.213,200.333,178.912,199.039,-3.301,-1.294,3.545,75.2746,0.67353
3329,1,184.643,199.471,181.378,198.120,-3.264,-1.351,3.533,75.5107,0.67278
3330,1,187.734,200.378,184.646,198.908,-3.088,-1.471,3.420,75.8121,0.67193
3331,1,190.099,201.213,186.814,199.771,-3.285,-1.442,3.587,76.0037,0.67116
3332,1,191.220,200.499,187.941,199.046,-3.279,-1.454,3.587,76.1220,0.67072
3333,1,192.141,200.147,188.831,198.829,-3.310,-1.318,3.562,76.2273,0.67037
3334,1,192.784,199.780,189.599,198.658,-3.185,-1.122,3.377,76.3403,0.67010
3335,1,195.109,199.062,191.824,197.767,-3.286,-1.295,3.532,76.5931,0.66975
3336,1,196.282,199.487,192.877,198.274,-3.405,-1.213,3.614,76.6910,0.66923
3337,1,196.356,199.370,193.103,198.061,-3.253,-1.309,3.506,76.6996,0.66874
3338,1,198.074,198.754,194.753,197.636,-3.321,-1.118,3.504,76.8496,0.66821
3339,1,198.616,198.595,195.308,197.497,-3.308,-1.098,3.485,76.9094,0.66786
3340,1,197.651,197.724,194.269,196.865,-3.382,-0.859,3.489,76.8285,0.66768
3341,1,197.723,197.583,194.592,196.622,-3.131,-0.961,3.275,76.8847,0.66758
3342,1,199.050,197.795,195.784,196.863,-3.266,-0.932,3.397,77.0333,0.66725
3343,1,199.556,197.630,196.254,196.903,-3.302,-0.727,3.381,77.0717,0.66705
3344,1,199.805,197.479,196.669,196.626,-3.136,-0.853,3.250,77.1049,0.66687
3345,1,199.790,197.435,196.692,196.561,-3.098,-0.874,3.219,77.1214,0.66701
3346,1,199.751,197.188,196.538,196.344,-3.214,-0.844,3.323,77.1075,0.66705
3347,1,199.098,197.265,195.902,196.187,-3.196,-1.078,3.373,77.0557,0.66722
3348,1,198.477,196.826,195.431,195.948,-3.046,-0.878,3.170,77.0003,0.66727
3349,1,198.399,196.393,195.267,195.329,-3.133,-1.064,3.308,76.9626,0.66722
3350,1,198.061,195.972,194.955,194.986,-3.106,-0.985,3.259,76.9304,0.66725
3351,1,197.945,195.588,194.778,194.447,-3.167,-1.141,3.366,76.9124,0.66725
3352,1,197.988,195.479,194.968,194.292,-3.020,-1.187,3.245,76.9381,0.66726
3353,1,197.989,195.182,194.709,193.917,-3.280,-1.265,3.516,76.9552,0.66754
3354,1,197.429,194.738,193.970,193.701,-3.459,-1.037,3.611,76.8979,0.66770
3355,1,196.357,194.656,193.027,193.661,-3.331,-0.995,3.476,76.7965,0.66769
3356,1,196.760,193.603,193.480,192.770,-3.281,-0.833,3.385,76.8577,0.66773
3357,1,196.796,194.002,193.539,192.973,-3.257,-1.029,3.416,76.8702,0.66777
3358,1,195.785,193.796,192.327,192.833,-3.458,-0.962,3.589,76.7352,0.66777
3359,1,195.758,193.506,192.643,192.236,-3.115,-1.271,3.364,76.7604,0.66776
3360,1,196.375,193.650,192.942,192.581,-3.433,-1.069,3.595,76.7922,0.66780
3361,1,194.904,193.718,191.622,192.638,-3.283,-1.080,3.456,76.6541,0.66780
3362,1,194.091,193.766,190.828,192.741,-3.263,-1.026,3.420,76.5884,0.66793
3363,1,194.367,193.805,190.824,192.825,-3.543,-0.980,3.676,76.6104,0.66803
3364,1,194.104,193.745,190.714,192.665,-3.389,-1.080,3.557,76.6421,0.66811
3365,1,194.691,192.866,191.180,191.903,-3.511,-0.962,3.640,76.7088,0.66811
3366,1,195.017,193.242,191.459,192.027,-3.558,-1.216,3.759,76.7471,0.66804
3367,1,194.605,193.630,191.095,192.637,-3.510,-0.993,3.647,76.7013,0.66797
3368,1,194.620,193.448,191.155,192.414,-3.465,-1.034,3.616,76.7025,0.66786
3369,1,194.543,193.666,191.113,192.697,-3.430,-0.970,3.564,76.6882,0.66776
3370,1,194.283,194.121,190.881,192.945,-3.402,-1.175,3.599,76.6491,0.66772
3371,1,194.341,194.769,190.985,193.635,-3.356,-1.134,3.543,76.6344,0.66756
3372,1,194.639,194.605,191.299,193.468,-3.340,-1.137,3.528,76.6499,0.66741
3373,1,194.565,194.368,191.143,193.220,-3.423,-1.148,3.610,76.6239,0.66733
3374,1,193.352,194.554,189.959,193.377,-3.393,-1.177,3.591,76.4995,0.66737
3375,1,192.411,194.767,188.929,193.827,-3.483,-0.940,3.607,76.3868,0.66740
3376,1,192.405,194.685,192.373,194.686,-0.032,0.001,0.032,0.0000,0.00031
3377,1,192.983,194.977,193.032,194.718,0.049,-0.260,0.264,0.1312,0.00038
3378,1,192.638,194.440,192.684,194.028,0.046,-0.411,0.414,0.0685,0.00061
3379,1,191.524,193.101,191.357,193.057,-0.167,-0.043,0.172,0.1371,0.00085
3380,1,190.624,193.167,190.602,193.026,-0.021,-0.141,0.143,0.2131,0.00107
3381,1,190.797,192.606,190.660,192.511,-0.137,-0.095,0.167,0.3263,0.00171
3382,1,190.416,192.046,190.276,191.918,-0.141,-0.128,0.190,0.3877,0.00197
3383,1,190.824,192.104,190.758,191.911,-0.066,-0.192,0.203,0.3561,0.00224
3384,1,191.728,191.691,191.639,191.593,-0.089,-0.098,0.132,0.3561,0.00239
3385,1,190.857,191.701,190.898,191.492,0.041,-0.210,0.214,0.4035,0.00237
3386,1,189.032,191.618,189.186,191.262,0.154,-0.356,0.388,0.5468,0.00229
3387,1,188.149,192.555,188.135,192.228,-0.014,-0.327,0.327,0.9931,0.00437
3388,1,187.888,192.613,188.238,192.197,0.350,-0.416,0.543,1.5400,0.00863
3389,1,188.487,192.237,188.780,191.947,0.293,-0.290,0.412,2.7691,0.01844
3390,1,190.632,191.256,191.123,190.991,0.491,-0.265,0.558,3.8337,0.02889
3391,1,190.844,189.422,191.758,188.831,0.914,-0.592,1.089,5.5053,0.04268
3392,1,190.745,180.310,191.857,180.159,1.112,-0.151,1.122,7.6704,0.05908
3393,1,184.514,167.552,185.829,167.383,1.315,-0.169,1.326,11.7833,0.08490
3394,1,178.038,157.466,179.735,157.515,1.696,0.049,1.697,16.3406,0.11436
3395,1,171.379,154.525,173.322,154.341,1.943,-0.184,1.952,20.1116,0.13875
3396,1,165.637,134.446,168.360,134.174,2.724,-0.271,2.737,25.2289,0.17369
3397,1,165.525,128.549,168.656,128.813,3.131,0.264,3.142,28.7676,0.20196
3398,1,165.494,134.643,168.892,135.053,3.397,0.410,3.422,33.3257,0.24010
3399,1,164.618,137.387,168.174,137.324,3.556,-0.063,3.556,36.8762,0.26844
3400,1,160.929,133.556,164.426,133.589,3.497,0.033,3.497,41.8688,0.30597
3401,1,153.622,130.611,157.410,130.249,3.788,-0.362,3.806,45.9903,0.33356
3402,1,155.229,121.702,159.739,122.285,4.510,0.584,4.547,50.3092,0.36901
3403,1,163.227,134.631,167.759,135.095,4.533,0.465,4.556,52.7764,0.39479
3404,1,177.332,144.533,181.856,144.860,4.524,0.327,4.536,55.6466,0.42795
3405,1,184.795,152.734,189.254,152.852,4.460,0.118,4.461,58.0127,0.45211
3406,1,189.299,154.960,193.818,155.104,4.520,0.145,4.522,60.4869,0.47508
3407,1,189.392,153.495,193.913,153.560,4.521,0.065,4.522,63.3111,0.49727
3408,1,188.669,151.615,193.554,151.553,4.885,-0.062,4.885,66.0876,0.51895
3409,1,191.986,151.068,196.908,151.226,4.922,0.158,4.925,68.0564,0.53840
3410,1,196.317,151.429,201.347,151.521,5.031,0.092,5.032,69.7697,0.55626
3411,1,202.779,151.711,207.890,151.941,5.111,0.229,5.116,71.0674,0.57254
3412,1,206.185,150.992,211.137,151.297,4.952,0.305,4.962,72.5636,0.58722
3413,1,206.426,148.969,211.413,149.441,4.987,0.472,5.010,74.3126,0.60100
3414,1,202.960,148.497,207.937,148.758,4.977,0.261,4.984,76.3725,0.61380
3415,1,196.401,150.450,201.478,150.814,5.077,0.364,5.090,78.7522,0.62609
3416,1,192.676,152.949,198.134,153.331,5.458,0.382,5.471,80.6729,0.63686
3417,1,192.634,153.789,198.264,154.222,5.631,0.434,5.647,82.1456,0.64637
3418,1,194.331,153.698,199.831,154.187,5.500,0.488,5.522,82.9843,0.65223
3419,1,202.995,152.582,208.672,153.005,5.677,0.423,5.693,84.0830,0.66278
3420,1,210.705,152.709,216.378,153.308,5.673,0.599,5.704,84.3032,0.66768
3421,1,229.759,154.676,235.423,155.214,5.664,0.538,5.690,84.3910,0.67739
3422,1,240.785,155.678,246.370,156.296,5.585,0.618,5.619,84.2701,0.68207
3423,1,264.372,156.387,269.708,156.747,5.336,0.360,5.348,83.7854,0.69076
3424,1,274.749,155.890,279.998,156.460,5.249,0.570,5.280,83.6854,0.69502
3425,1,292.976,156.596,298.185,156.945,5.209,0.349,5.220,83.7211,0.70325
3426,1,305.591,157.221,310.704,157.506,5.114,0.285,5.122,83.7643,0.70859
3427,1,316.577,156.759,321.696,157.410,5.118,0.651,5.160,83.9247,0.71344
3428,1,327.381,157.812,332.527,158.365,5.146,0.553,5.175,83.9662,0.71733
3429,1,338.356,158.659,343.498,159.255,5.141,0.595,5.176,83.8814,0.72023
3430,1,350.384,159.541,355.549,159.993,5.165,0.452,5.184,83.5936,0.72226
3431,1,362.241,160.016,367.188,160.546,4.947,0.530,4.975,83.2698,0.72360
3432,1,372.837,160.551,378.008,160.959,5.171,0.408,5.187,82.9833,0.72465
3433,1,385.030,163.213,390.175,163.533,5.145,0.319,5.155,82.4889,0.72585
3434,1,396.211,162.878,401.315,163.300,5.104,0.422,5.122,82.1051,0.72713
3435,1,410.011,163.471,415.139,163.879,5.128,0.408,5.144,81.3466,0.72807
3436,1,422.636,163.587,427.780,163.981,5.144,0.395,5.159,80.6028,0.72864
3437,1,428.612,162.541,433.693,163.028,5.081,0.487,5.104,80.3210,0.72910
3438,1,435.365,160.545,440.235,161.220,4.870,0.675,4.916,80.0693,0.72928
3439,1,435.589,160.660,440.574,161.411,4.985,0.751,5.041,80.1019,0.72911
3440,1,432.580,161.649,437.344,162.387,4.764,0.738,4.821,80.2956,0.72801
3441,1,418.279,164.663,422.516,165.369,4.238,0.706,4.296,81.2760,0.72661
3442,1,402.387,166.541,406.673,167.272,4.285,0.731,4.347,82.4746,0.72564
3443,1,385.269,166.643,389.578,167.441,4.309,0.799,4.382,83.7890,0.72428
3444,1,363.382,164.817,368.063,165.667,4.681,0.850,4.757,85.3456,0.72161
3445,1,354.394,164.291,359.224,164.922,4.831,0.631,4.872,85.7954,0.71925
3446,1,349.600,163.722,354.807,164.342,5.207,0.620,5.244,85.9819,0.71785
3447,1,345.567,162.453,350.781,163.113,5.214,0.659,5.255,86.2228,0.71678
3448,1,344.265,161.571,349.461,162.239,5.195,0.668,5.238,86.1736,0.71520
3449,1,344.456,160.866,349.671,161.680,5.215,0.814,5.278,86.0608,0.71417
3450,1,344.474,160.788,349.754,161.492,5.280,0.704,5.327,85.9869,0.71337
3451,1,343.473,160.679,348.693,161.353,5.219,0.674,5.263,86.0383,0.71290
3452,1,341.808,160.999,347.272,161.610,5.464,0.611,5.498,86.1305,0.71268
3453,1,340.201,160.824,345.464,161.384,5.263,0.560,5.293,86.2675,0.71259
3454,1,339.580,160.427,345.154,160.822,5.575,0.395,5.589,86.2406,0.71237
3455,1,340.612,160.344,346.193,160.666,5.581,0.322,5.591,86.0573,0.71204
3456,1,340.648,160.296,346.139,160.690,5.491,0.394,5.505,86.0444,0.71200
3457,1,340.869,160.109,346.349,160.581,5.480,0.472,5.500,86.0157,0.71211
3458,1,343.187,160.519,348.468,160.934,5.281,0.415,5.297,85.7711,0.71216
3459,1,343.754,160.524,349.270,161.034,5.516,0.510,5.539,85.6985,0.71240
3460,1,344.480,160.660,349.931,161.267,5.451,0.606,5.485,85.6593,0.71283
3461,1,345.658,160.766,351.110,161.409,5.452,0.643,5.490,85.5884,0.71322
3462,1,347.417,161.293,352.769,161.736,5.352,0.443,5.371,85.4689,0.71357
3463,1,349.446,161.462,354.732,161.951,5.286,0.489,5.309,85.3392,0.71421
3464,1,350.183,161.396,355.554,161.898,5.371,0.503,5.395,85.3051,0.71442
3465,1,351.451,161.390,356.773,161.972,5.322,0.582,5.353,85.2090,0.71475
3466,1,351.854,161.294,357.287,161.850,5.433,0.556,5.461,85.1555,0.71480
3467,1,352.300,161.397,357.556,161.981,5.256,0.585,5.289,85.1239,0.71486
3468,1,351.610,161.035,357.063,161.756,5.453,0.721,5.501,85.1945,0.71503
3469,1,351.799,160.707,357.357,161.522,5.557,0.816,5.617,85.1831,0.71488
3470,1,353.315,160.692,358.736,161.512,5.421,0.820,5.483,85.0416,0.71470
3471,1,353.760,160.433,359.292,161.003,5.532,0.571,5.562,84.9835,0.71451
3472,1,352.996,159.908,358.593,160.563,5.597,0.655,5.635,85.0459,0.71437
3473,1,352.522,159.631,358.150,160.440,5.628,0.808,5.686,85.0676,0.71420
3474,1,352.791,159.596,358.405,160.314,5.614,0.718,5.660,85.0051,0.71378
3475,1,352.566,159.561,358.233,160.187,5.667,0.627,5.702,85.0311,0.71382
3476,1,352.129,158.837,357.570,159.742,5.440,0.905,5.515,85.1386,0.71408
3477,1,351.550,158.472,357.115,159.228,5.565,0.756,5.616,85.2023,0.71408
3478,1,352.373,157.708,357.779,158.730,5.407,1.022,5.502,85.1337,0.71395
3479,1,353.328,157.831,358.767,158.809,5.440,0.978,5.527,85.0263,0.71391
3480,1,353.301,157.654,358.735,158.409,5.434,0.755,5.487,85.0442,0.71386
3481,1,352.607,157.594,358.225,158.378,5.618,0.783,5.672,85.1218,0.71401
3482,1,352.633,157.696,358.369,158.605,5.736,0.908,5.807,85.1069,0.71405
3483,1,353.308,157.904,358.751,158.631,5.443,0.727,5.491,85.0463,0.71391
3484,1,353.331,157.957,358.841,158.683,5.510,0.727,5.558,85.0365,0.71403
3485,1,352.659,157.501,358.346,158.086,5.688,0.585,5.718,85.1044,0.71412
3486,1,352.736,156.624,358.410,157.326,5.673,0.702,5.717,85.1005,0.71388
3487,1,353.704,156.516,359.417,157.215,5.713,0.699,5.755,84.9846,0.71371
3488,1,353.434,156.244,353.504,156.247,0.070,0.003,0.070,0.0791,0.00014
3489,1,352.361,155.533,352.231,155.624,-0.130,0.091,0.159,0.2167,0.00036
3490,1,351.994,155.433,352.025,155.388,0.032,-0.045,0.055,0.2439,0.00037
3491,1,353.419,155.018,353.395,155.096,-0.024,0.078,0.082,0.1480,0.00058
3492,1,353.930,155.410,353.913,155.240,-0.017,-0.170,0.170,0.1251,0.00064
3493,1,353.060,154.786,353.077,155.005,0.017,0.219,0.219,0.1813,0.00045
3494,1,353.036,154.844,353.046,154.989,0.010,0.145,0.145,0.1856,0.00038
3495,1,353.513,155.267,353.573,155.156,0.060,-0.110,0.125,0.1371,0.00032
3496,1,353.098,155.158,353.023,155.043,-0.074,-0.115,0.137,0.2056,0.00042
3497,1,352.404,154.891,352.175,154.975,-0.229,0.084,0.243,0.2798,0.00054
3498,1,350.968,155.355,351.005,155.201,0.037,-0.154,0.158,0.3449,0.00059
3499,1,350.681,155.542,350.842,155.380,0.161,-0.163,0.229,0.3310,0.00058
3500,1,350.224,154.518,350.081,154.513,-0.143,-0.004,0.143,0.4015,0.00073
3501,1,350.218,153.659,350.083,153.900,-0.135,0.241,0.276,0.4370,0.00087
3502,1,351.435,152.789,351.380,152.917,-0.055,0.128,0.139,0.4334,0.00134
3503,1,352.349,152.678,352.237,152.830,-0.111,0.152,0.188,0.3897,0.00149
3504,1,351.479,152.438,351.473,152.234,-0.006,-0.204,0.205,0.4476,0.00144
3505,1,350.313,152.516,350.254,152.381,-0.059,-0.135,0.147,0.5051,0.00138
3506,1,349.464,152.579,349.490,152.455,0.026,-0.124,0.126,0.5525,0.00169
3507,1,349.234,152.367,349.090,152.178,-0.144,-0.188,0.237,0.6117,0.00216
3508,1,348.681,152.586,348.799,152.542,0.118,-0.044,0.126,0.5895,0.00267
3509,1,347.223,153.424,347.172,153.251,-0.051,-0.173,0.180,0.6355,0.00327
3510,1,345.785,154.610,345.896,154.576,0.111,-0.034,0.116,0.7220,0.00390
3511,1,343.691,156.228,343.881,155.989,0.189,-0.239,0.305,0.8776,0.00518
3512,1,342.536,156.712,342.722,156.727,0.186,0.015,0.186,1.0211,0.00622
3513,1,341.451,157.641,341.300,157.642,-0.150,0.001,0.150,1.1942,0.00723
3514,1,340.180,158.553,339.956,158.479,-0.224,-0.074,0.236,1.3412,0.00807
3515,1,338.700,159.365,338.789,159.155,0.089,-0.210,0.228,1.4386,0.00870
3516,1,338.445,159.586,338.431,159.565,-0.014,-0.021,0.026,1.5025,0.00908
3517,1,338.377,159.535,338.304,159.470,-0.073,-0.065,0.098,1.5466,0.00922
3518,1,338.823,158.550,338.858,158.321,0.035,-0.229,0.232,1.5232,0.00918
3519,1,340.477,157.602,340.314,157.631,-0.163,0.029,0.166,1.4825,0.00902
3520,1,341.509,157.518,341.362,157.451,-0.147,-0.068,0.162,1.4537,0.00891
3521,1,341.582,156.907,341.565,156.940,-0.017,0.033,0.037,1.3865,0.00882
3522,1,341.776,156.753,341.775,156.753,-0.002,0.001,0.002,1.3464,0.00879
