frame,id,green_x,green_y,red_x,red_y,dx,dy,dist,baseline_deg,baseline_m
1249,0,542.013,110.492,542.086,110.387,0.073,-0.105,0.128,0.0560,0.00006
1250,0,542.517,110.479,542.476,110.360,-0.041,-0.119,0.125,0.0560,0.00006
1251,0,542.882,110.460,542.968,110.330,0.085,-0.130,0.156,0.0969,0.00009
1252,0,542.954,110.544,542.930,110.572,-0.024,0.029,0.037,0.0791,0.00009
1253,0,542.682,110.260,542.552,110.230,-0.130,-0.030,0.134,0.0791,0.00005
1254,0,542.809,109.733,542.422,110.029,-0.387,0.296,0.487,0.1251,0.00010
1255,0,542.988,109.711,542.695,109.997,-0.293,0.285,0.409,0.1119,0.00007
1256,0,543.532,108.946,543.391,109.371,-0.142,0.425,0.448,0.1583,0.00022
1257,0,542.847,108.798,543.413,109.313,0.566,0.515,0.766,0.1679,0.00027
1258,0,538.805,109.699,542.280,109.658,3.475,-0.041,3.475,0.2934,0.00044
1259,0,533.242,108.728,540.045,108.686,6.803,-0.042,6.803,0.5204,0.00061
1260,0,528.997,108.757,538.132,108.585,9.135,-0.171,9.137,0.6330,0.00066
1261,0,520.521,109.716,534.993,109.308,14.471,-0.408,14.477,0.7933,0.00075
1262,0,516.364,110.453,534.023,109.859,17.659,-0.594,17.669,0.8812,0.00075
1263,0,506.501,112.486,531.563,111.301,25.062,-1.186,25.090,1.1750,0.00071
1264,0,495.278,113.541,528.220,111.689,32.942,-1.851,32.994,1.5491,0.00092
1265,0,484.803,113.508,524.160,111.045,39.357,-2.464,39.434,1.9640,0.00136
1266,0,469.511,113.986,517.304,111.078,47.793,-2.907,47.881,2.6317,0.00201
1267,0,461.124,113.853,513.205,110.677,52.082,-3.176,52.178,2.9819,0.00254
1268,0,444.682,112.613,506.368,109.057,61.686,-3.556,61.789,3.5733,0.00356
1269,0,432.077,112.840,501.010,109.509,68.934,-3.331,69.014,3.9982,0.00425
1270,0,418.462,113.882,494.955,110.477,76.492,-3.405,76.568,4.4542,0.00513
1271,0,399.020,114.372,486.204,110.672,87.183,-3.700,87.262,5.2543,0.00625
1272,0,377.210,116.126,475.270,112.201,98.060,-3.925,98.138,6.3064,0.00743
1273,0,360.619,117.318,467.034,112.870,106.414,-4.447,106.507,7.0616,0.00853
1274,0,338.750,117.894,456.663,113.287,117.913,-4.607,118.003,8.0684,0.00983
1275,0,323.658,119.506,450.839,114.936,127.181,-4.569,127.263,8.6880,0.01027
1276,0,310.323,120.907,446.633,116.451,136.310,-4.456,136.383,9.1284,0.01062
1277,0,296.740,121.510,442.164,116.805,145.425,-4.705,145.501,9.5711,0.01118
1278,0,283.301,122.526,437.589,117.979,154.288,-4.547,154.355,10.0310,0.01169
1279,0,274.731,123.761,435.218,119.498,160.487,-4.262,160.543,10.2627,0.01194
1280,0,260.587,125.543,433.326,120.888,172.740,-4.655,172.802,10.4596,0.01210
1281,0,250.945,125.584,432.559,121.209,181.614,-4.375,181.667,10.5492,0.01214
1282,0,242.811,126.142,433.247,121.590,190.436,-4.552,190.490,10.5113,0.01192
1283,0,234.442,126.577,433.011,122.270,198.569,-4.307,198.615,10.5477,0.01189
1284,0,225.619,127.580,432.496,123.061,206.878,-4.519,206.927,10.6227,0.01185
1285,0,217.319,127.568,431.872,123.223,214.553,-4.345,214.597,10.6793,0.01195
1286,0,208.967,129.434,431.399,124.473,222.433,-4.961,222.488,10.6814,0.01215
1287,0,202.253,129.804,432.297,124.711,230.044,-5.093,230.100,10.5669,0.01213
1288,0,194.286,128.755,431.905,123.259,237.619,-5.495,237.682,10.5792,0.01230
1289,0,184.498,128.783,429.363,122.973,244.865,-5.810,244.934,10.7917,0.01281
1290,0,177.775,130.009,427.453,123.901,249.678,-6.108,249.753,10.9569,0.01316
1291,0,167.478,132.498,426.594,125.887,259.117,-6.611,259.201,11.0087,0.01341
1292,0,162.427,133.133,426.341,126.429,263.915,-6.703,264.000,11.0318,0.01346
1293,0,151.423,134.529,424.930,127.226,273.507,-7.303,273.604,11.1520,0.01376
1294,0,145.743,135.306,423.690,127.162,277.948,-8.144,278.067,11.2370,0.01412
1295,0,132.893,136.567,419.721,127.297,286.829,-9.270,286.978,11.6026,0.01484
1296,0,124.437,137.693,417.762,128.203,293.325,-9.490,293.479,11.8005,0.01512
1297,0,117.725,139.365,417.276,129.190,299.550,-10.175,299.723,11.8503,0.01521
1298,0,111.775,141.999,417.137,131.658,305.362,-10.341,305.537,11.8836,0.01522
1299,0,106.439,144.036,417.312,133.689,310.873,-10.346,311.045,11.9052,0.01508
1300,0,99.135,145.694,415.443,135.034,316.309,-10.659,316.488,12.1104,0.01532
1301,0,90.946,147.213,412.772,136.111,321.826,-11.102,322.018,12.3924,0.01567
1302,0,83.381,148.550,410.285,136.966,326.904,-11.584,327.110,12.6459,0.01606
1303,0,75.565,149.772,407.501,137.890,331.935,-11.883,332.148,12.9227,0.01654
1304,0,69.575,151.814,405.927,139.416,336.352,-12.398,336.580,13.0847,0.01688
1305,0,65.259,152.696,405.612,139.899,340.353,-12.797,340.594,13.1211,0.01695
1306,0,60.685,152.132,405.412,140.054,344.727,-12.078,344.939,13.1766,0.01676
1307,0,58.121,151.701,405.276,140.301,347.155,-11.399,347.342,13.2168,0.01664
1308,0,53.124,152.545,404.964,141.915,351.840,-10.630,352.001,13.3181,0.01644
1309,0,49.375,153.009,405.236,143.703,355.862,-9.306,355.983,13.3785,0.01612
1310,0,45.673,153.867,404.261,144.803,358.588,-9.064,358.703,13.5102,0.01619
1311,0,41.748,153.788,403.056,145.302,361.308,-8.486,361.408,13.6728,0.01620
1312,0,38.165,153.238,401.849,145.243,363.684,-7.995,363.772,13.8286,0.01618
1313,0,33.559,151.588,400.525,144.706,366.966,-6.882,367.031,14.0055,0.01609
1314,0,30.391,150.464,399.883,144.630,369.492,-5.834,369.538,14.1017,0.01603
1315,0,27.804,150.612,399.303,145.071,371.499,-5.541,371.540,14.1653,0.01612
1316,0,23.412,151.127,397.187,145.438,373.775,-5.690,373.818,14.3640,0.01651
1317,0,20.675,151.492,396.052,145.601,375.376,-5.891,375.423,14.4737,0.01669
1318,0,15.704,151.809,393.662,146.091,377.958,-5.718,378.001,14.7061,0.01710
1319,0,13.685,152.711,392.511,146.722,378.826,-5.988,378.873,14.8118,0.01737
1320,0,11.145,153.672,390.498,146.506,379.354,-7.166,379.421,14.9488,0.01795
1321,0,9.164,153.802,389.413,146.446,380.249,-7.356,380.320,15.0491,0.01814
1322,0,8.680,153.719,389.311,146.804,380.631,-6.916,380.693,15.0810,0.01809
1323,0,8.820,154.296,389.383,146.999,380.564,-7.298,380.634,15.0667,0.01813
1324,0,8.341,154.598,388.852,147.034,380.511,-7.564,380.587,15.1032,0.01830
1325,0,7.482,154.418,388.422,146.747,380.940,-7.672,381.017,15.1457,0.01833
1326,0,5.587,154.437,386.861,146.399,381.274,-8.038,381.359,15.2763,0.01866
1327,0,5.395,154.601,386.692,146.517,381.298,-8.083,381.383,15.2936,0.01869
1328,0,4.590,154.705,386.090,146.839,381.500,-7.866,381.581,15.3618,0.01877
1329,0,3.879,155.230,385.521,146.934,381.642,-8.297,381.732,15.4218,0.01885
1330,0,3.354,155.438,384.763,146.831,381.410,-8.608,381.507,15.4916,0.01898
1331,0,3.249,155.227,384.634,146.681,381.385,-8.547,381.480,15.5040,0.01898
1332,0,3.369,154.850,384.581,146.432,381.213,-8.418,381.305,15.5022,0.01900
1333,0,3.572,155.462,384.515,146.561,380.943,-8.902,381.047,15.4998,0.01908
1334,0,3.641,155.384,384.551,146.478,380.911,-8.906,381.015,15.4955,0.01907
1335,0,4.289,154.614,385.012,146.167,380.723,-8.448,380.817,15.4508,0.01895
1336,0,3.582,154.864,384.425,146.288,380.843,-8.575,380.940,15.5051,0.01908
1337,0,2.612,154.582,383.772,146.016,381.159,-8.566,381.256,15.5641,0.01918
1338,0,2.299,153.514,383.661,144.371,381.362,-9.144,381.471,15.5238,0.01931
1339,0,1.824,153.269,383.502,143.979,381.678,-9.290,381.791,15.5290,0.01936
1340,0,2.534,152.496,384.074,143.551,381.540,-8.944,381.645,15.4659,0.01926
1341,0,2.502,152.515,384.094,143.409,381.593,-9.106,381.701,15.4646,0.01924
1342,0,2.441,151.677,384.167,143.163,381.726,-8.514,381.821,15.4739,0.01911
1343,0,3.266,152.471,384.510,143.797,381.244,-8.674,381.342,15.4491,0.01907
1344,0,2.701,153.058,384.012,144.418,381.311,-8.640,381.409,15.5060,0.01916
1345,0,1.441,153.559,382.475,144.172,381.033,-9.387,381.149,15.6301,0.01954
1346,0,0.914,153.437,381.879,143.901,380.965,-9.537,381.084,15.6767,0.01968
1347,0,1.253,153.488,382.000,143.981,380.747,-9.507,380.866,15.6699,0.01963
1348,0,2.208,153.192,382.730,143.601,380.522,-9.592,380.643,15.5877,0.01954
1349,0,2.610,153.817,382.791,144.363,380.181,-9.454,380.298,15.5953,0.01953
1350,0,2.615,153.571,382.701,144.084,380.086,-9.487,380.204,15.6024,0.01953
1351,0,2.508,153.649,382.333,143.675,379.825,-9.974,379.956,15.6151,0.01968
1352,0,2.520,153.747,382.086,143.432,379.565,-10.315,379.706,15.6214,0.01981
1353,0,3.014,153.562,382.487,143.046,379.473,-10.516,379.619,15.5733,0.01975
1354,0,2.716,153.568,382.259,143.195,379.543,-10.372,379.685,15.6032,0.01976
1355,0,3.411,153.504,382.574,143.265,379.163,-10.239,379.301,15.5790,0.01967
1356,0,3.328,153.507,382.351,143.251,379.023,-10.256,379.162,15.6021,0.01970
1357,0,2.570,153.842,2.966,153.575,0.396,-0.267,0.478,0.0791,0.00009
1358,0,2.338,154.591,2.207,154.355,-0.131,-0.236,0.270,0.1480,0.00025
1359,0,2.035,154.836,1.697,154.600,-0.338,-0.236,0.412,0.2131,0.00033
1360,0,2.383,154.740,1.962,154.483,-0.421,-0.257,0.494,0.2094,0.00030
1361,0,2.407,154.558,1.958,154.291,-0.449,-0.266,0.522,0.1978,0.00027
1362,0,2.598,154.700,2.150,154.444,-0.448,-0.256,0.516,0.2017,0.00028
1363,0,1.521,155.551,1.300,155.074,-0.221,-0.477,0.526,0.2624,0.00043
1364,0,0.554,155.695,0.106,155.083,-0.448,-0.612,0.758,0.3494,0.00052
1365,0,0.537,155.945,0.088,155.296,-0.449,-0.650,0.790,0.3690,0.00055
1366,0,0.556,155.812,0.031,155.061,-0.525,-0.751,0.917,0.3690,0.00052
1367,0,0.471,155.762,-0.269,154.986,-0.740,-0.776,1.072,0.3976,0.00053
1368,0,0.760,155.477,-1.250,155.120,-2.010,-0.357,2.042,0.4459,0.00066
1369,0,-0.269,153.627,-5.706,153.469,-5.437,-0.158,5.440,0.8242,0.00148
1370,0,1.861,153.001,-8.026,153.314,-9.887,0.313,9.892,1.1330,0.00214
1371,0,9.725,152.635,-6.840,152.820,-16.565,0.185,16.566,1.1784,0.00227
1372,0,41.711,150.427,0.719,149.939,-40.993,-0.488,40.996,0.9986,0.00179
1373,0,67.993,152.601,7.561,152.794,-60.432,0.193,60.432,1.0602,0.00116
1374,0,99.422,155.851,17.318,157.912,-82.104,2.061,82.130,1.7418,0.00049
1375,0,146.571,166.450,36.154,172.263,-110.418,5.813,110.571,3.3377,0.00186
1376,0,171.581,168.422,47.607,175.999,-123.974,7.577,124.206,4.2892,0.00264
1377,0,208.893,171.606,65.140,181.472,-143.753,9.865,144.091,5.7087,0.00419
1378,0,258.407,175.816,90.000,186.907,-168.407,11.091,168.772,7.6391,0.00698
1379,0,304.360,182.001,112.483,193.184,-191.877,11.183,192.202,9.4892,0.01017
1380,0,335.000,185.000,125.558,195.572,-209.442,10.572,209.708,10.6025,0.01191
1381,0,370.316,179.610,134.323,193.605,-235.993,13.995,236.408,11.2673,0.01304
1382,0,380.000,183.000,135.998,193.056,-244.002,10.056,244.209,11.3867,0.01334
1383,0,400.570,177.510,138.393,192.139,-262.177,14.630,262.585,11.5654,0.01365
1384,0,426.916,170.365,141.924,187.789,-284.991,17.424,285.524,11.8118,0.01360
1385,0,437.000,171.000,142.726,184.721,-294.274,13.721,294.594,11.8178,0.01376
1386,0,445.000,169.000,145.181,181.616,-299.819,12.616,300.084,11.9623,0.01431
1387,0,460.908,163.026,150.335,175.553,-310.572,12.527,310.825,12.3266,0.01531
1388,0,469.000,162.000,154.106,173.148,-314.893,11.148,315.091,12.6312,0.01605
1389,0,492.000,161.000,167.932,169.643,-324.068,8.643,324.183,13.8327,0.01882
1390,0,506.000,161.000,176.163,167.577,-329.837,6.577,329.902,14.5810,0.02047
1391,0,520.089,158.405,182.993,166.726,-337.096,8.322,337.199,15.2211,0.02178
1392,0,529.486,157.384,188.727,164.841,-340.759,7.457,340.841,15.7625,0.02281
1393,0,535.994,158.455,192.567,162.840,-343.427,4.385,343.455,16.1275,0.02339
1394,0,548.291,153.115,196.515,161.911,-351.776,8.796,351.886,16.5091,0.02384
1395,0,553.820,155.405,201.320,161.388,-352.500,5.983,352.551,16.9783,0.02437
1397,0,419.603,44.496,209.789,159.880,-209.814,115.384,239.448,17.8051,0.02576
1406,0,559.000,161.000,199.216,159.260,-359.784,-1.740,359.788,16.7790,0.02537
1407,0,552.984,159.938,194.887,158.368,-358.097,-1.570,358.101,16.3608,0.02482
1408,0,555.337,156.194,194.461,159.130,-360.875,2.936,360.887,16.3171,0.02464
1409,0,555.582,156.194,195.795,159.658,-359.787,3.464,359.804,16.4428,0.02468
1410,0,552.259,159.123,195.394,159.140,-356.866,0.017,356.866,16.4044,0.02467
1411,0,551.735,158.846,195.156,158.675,-356.579,-0.171,356.580,16.3822,0.02468
1412,0,551.817,158.215,195.070,158.287,-356.747,0.072,356.747,16.3719,0.02460
1413,0,554.181,154.809,195.657,157.510,-358.524,2.701,358.534,16.4293,0.02472
1414,0,554.555,157.267,196.979,156.937,-357.575,-0.329,357.575,16.5588,0.02498
1415,0,556.784,156.466,198.676,156.334,-358.108,-0.131,358.108,16.7228,0.02520
1416,0,561.457,152.298,199.881,156.223,-361.575,3.925,361.597,16.8381,0.02527
1417,0,558.890,154.886,200.009,155.438,-358.882,0.552,358.882,16.8522,0.02535
1418,0,559.327,154.360,200.116,154.774,-359.211,0.414,359.212,16.8644,0.02542
1419,0,560.450,153.231,200.734,154.914,-359.716,1.684,359.720,16.9230,0.02542
1420,0,560.831,153.346,201.135,155.325,-359.696,1.979,359.702,16.9604,0.02540
1421,0,560.990,154.266,201.418,155.568,-359.571,1.303,359.574,16.9883,0.02550
1422,0,560.792,154.751,201.434,154.959,-359.357,0.208,359.357,16.9938,0.02569
1423,0,560.526,155.295,201.032,155.189,-359.494,-0.106,359.494,16.9545,0.02564
1424,0,559.963,155.200,200.565,155.079,-359.398,-0.121,359.398,16.9092,0.02557
1425,0,559.904,155.346,200.715,154.964,-359.189,-0.383,359.189,16.9249,0.02563
1426,0,560.028,154.723,200.730,155.188,-359.298,0.465,359.298,16.9241,0.02554
1427,0,559.320,154.296,200.026,155.243,-359.294,0.947,359.296,16.8541,0.02535
1428,0,558.195,153.780,199.254,154.695,-358.941,0.915,358.942,16.7810,0.02530
1429,0,557.277,153.703,198.615,154.577,-358.662,0.874,358.663,16.7195,0.02522
1430,0,555.652,153.267,197.281,154.816,-358.371,1.549,358.374,16.5883,0.02492
1431,0,555.442,153.116,197.182,154.801,-358.260,1.685,358.264,16.5783,0.02488
1432,0,555.711,152.995,197.622,154.853,-358.089,1.858,358.094,16.6205,0.02491
1433,0,555.607,153.278,197.568,154.682,-358.039,1.404,358.041,16.6165,0.02498
1434,0,555.604,153.265,197.660,154.442,-357.945,1.177,357.947,16.6261,0.02501
1435,0,557.000,153.000,198.241,154.485,-358.759,1.485,358.762,16.6816,0.02503
1436,0,556.676,152.101,198.467,154.526,-358.209,2.425,358.217,16.7025,0.02496
1437,0,556.665,151.337,198.204,154.325,-358.460,2.987,358.473,16.6774,0.02486
1438,0,556.418,151.230,198.055,154.140,-358.364,2.909,358.375,16.6633,0.02484
1439,0,556.548,150.409,198.024,153.742,-358.525,3.334,358.540,16.6616,0.02486
1440,0,556.393,150.281,197.934,153.447,-358.459,3.167,358.473,16.6538,0.02484
1441,0,557.075,148.280,197.914,153.039,-359.161,4.760,359.192,16.6534,0.02487
1442,0,556.862,149.417,198.157,152.688,-358.705,3.272,358.720,16.6782,0.02493
1443,0,557.452,148.326,198.336,152.520,-359.116,4.193,359.141,16.6962,0.02488
1444,0,557.648,148.276,198.457,152.112,-359.190,3.836,359.211,16.7096,0.02495
1445,0,558.138,148.294,198.851,151.853,-359.287,3.559,359.305,16.7488,0.02506
1446,0,558.925,147.953,199.501,151.649,-359.424,3.696,359.443,16.8127,0.02518
1447,0,559.183,147.908,199.564,151.741,-359.619,3.833,359.639,16.8184,0.02519
1448,0,559.652,147.459,199.924,151.333,-359.727,3.874,359.748,16.8552,0.02528
1449,0,559.887,147.433,200.122,151.123,-359.765,3.690,359.784,16.8752,0.02530
1450,0,560.043,146.902,200.054,151.236,-359.989,4.333,360.015,16.8682,0.02523
1451,0,559.731,146.927,199.835,151.439,-359.895,4.512,359.923,16.8461,0.02518
1452,0,559.673,146.761,199.670,151.103,-360.003,4.342,360.029,16.8316,0.02521
1453,0,559.583,147.225,199.634,151.144,-359.949,3.919,359.970,16.8279,0.02523
1454,0,559.667,147.224,199.748,151.387,-359.919,4.163,359.943,16.8379,0.02528
1455,0,559.596,148.033,199.723,151.361,-359.873,3.328,359.888,16.8359,0.02535
1456,0,559.073,147.733,199.477,151.268,-359.596,3.536,359.614,16.8123,0.02530
1457,0,558.384,147.931,198.793,151.671,-359.591,3.739,359.611,16.7443,0.02516
1458,0,557.479,148.196,198.288,151.828,-359.191,3.633,359.209,16.6947,0.02510
1459,0,557.108,147.842,198.050,151.814,-359.058,3.971,359.080,16.6716,0.02502
1460,0,560.533,144.248,197.768,152.158,-362.765,7.911,362.851,16.6427,0.02491
1461,0,556.127,147.965,197.409,151.900,-358.719,3.935,358.740,16.6093,0.02495
1462,0,556.622,146.020,197.216,151.380,-359.406,5.360,359.446,16.5931,0.02498
1463,0,555.852,146.461,196.958,151.380,-358.893,4.919,358.927,16.5678,0.02480
1464,0,555.565,146.310,196.703,151.331,-358.862,5.022,358.897,16.5434,0.02471
1465,0,554.879,145.002,196.145,150.306,-358.734,5.303,358.773,16.4952,0.02462
1466,0,555.084,144.456,196.146,150.108,-358.938,5.652,358.983,16.4966,0.02460
1467,0,555.853,144.478,196.926,150.059,-358.927,5.580,358.970,16.5721,0.02473
1468,0,556.383,144.386,197.167,149.490,-359.216,5.104,359.252,16.5981,0.02485
1469,0,556.353,144.409,197.073,149.253,-359.280,4.844,359.313,16.5902,0.02491
1470,0,556.339,144.430,197.035,149.321,-359.304,4.891,359.337,16.5860,0.02490
1471,0,556.482,144.328,197.136,149.177,-359.346,4.849,359.379,16.5967,0.02492
1472,0,556.372,144.349,556.759,144.288,0.387,-0.061,0.391,0.0000,0.00000
1473,0,556.162,144.424,556.560,144.595,0.398,0.171,0.433,0.0000,0.00005
1474,0,556.010,143.316,556.221,144.706,0.211,1.391,1.406,0.0791,0.00007
1475,0,557.841,141.549,555.954,144.897,-1.887,3.348,3.843,0.0969,0.00007
1476,0,556.165,144.418,556.264,144.626,0.099,0.208,0.231,0.0685,0.00005
1477,0,556.492,144.220,556.365,144.500,-0.127,0.280,0.308,0.0396,0.00006
1478,0,557.253,144.253,556.903,144.577,-0.350,0.323,0.477,0.0791,0.00011
1479,0,558.115,144.313,557.577,144.565,-0.538,0.252,0.594,0.1312,0.00024
1480,0,558.803,143.474,558.128,144.065,-0.675,0.591,0.897,0.1532,0.00029
1481,0,559.508,142.883,558.626,143.576,-0.883,0.693,1.122,0.1856,0.00035
1482,0,558.610,141.391,558.563,142.191,-0.047,0.800,0.802,0.2341,0.00040
1483,0,556.281,140.533,559.352,140.447,3.071,-0.086,3.072,0.4187,0.00078
1484,0,546.512,138.704,558.888,137.522,12.375,-1.181,12.432,0.9143,0.00170
1485,0,535.606,138.413,555.561,134.907,19.955,-3.506,20.261,1.2430,0.00218
1486,0,507.472,139.451,545.929,134.641,38.457,-4.810,38.757,1.5782,0.00241
1487,0,491.772,143.537,541.881,138.503,50.109,-5.034,50.361,1.6838,0.00204
1488,0,458.603,149.036,536.122,143.491,77.519,-5.545,77.717,2.5445,0.00149
1489,0,431.527,152.657,530.852,147.643,99.325,-5.014,99.451,3.1945,0.00110
1490,0,390.195,154.373,518.070,149.724,127.875,-4.648,127.959,4.2279,0.00215
1491,0,356.214,153.071,504.788,148.184,148.574,-4.887,148.654,5.1730,0.00426
1492,0,326.500,146.425,492.809,144.403,166.309,-2.022,166.321,6.1875,0.00630
1493,0,278.000,148.000,474.868,142.196,196.868,-5.804,196.954,7.7778,0.00916
1494,0,245.287,140.618,462.798,136.565,217.511,-4.053,217.549,9.0619,0.01103
1495,0,214.275,141.292,451.918,137.611,237.643,-3.681,237.671,10.1119,0.01232
1496,0,183.000,141.000,446.168,137.946,263.168,-3.054,263.185,10.6458,0.01316
1497,0,167.322,141.039,441.263,138.300,273.941,-2.739,273.954,11.0920,0.01394
1498,0,129.486,140.506,428.633,139.289,299.146,-1.217,299.149,12.3327,0.01562
1499,0,112.375,139.453,423.690,137.116,311.315,-2.337,311.323,12.7961,0.01677
1500,0,97.710,138.634,420.007,136.917,322.297,-1.717,322.301,13.2022,0.01711
1501,0,84.429,134.460,418.859,134.591,334.430,0.131,334.430,13.4373,0.01699
1502,0,79.475,132.479,418.755,133.144,339.281,0.664,339.282,13.4901,0.01703
1503,0,71.163,131.991,417.649,131.997,346.486,0.007,346.486,13.5409,0.01763
1504,0,68.259,132.723,417.627,131.843,349.368,-0.880,349.369,13.4878,0.01794
1505,0,62.545,132.828,419.419,131.852,356.874,-0.975,356.875,13.2752,0.01788
1506,0,56.217,128.535,418.839,126.883,362.622,-1.652,362.626,13.3945,0.01850
1507,0,51.690,127.708,418.184,125.281,366.494,-2.427,366.502,13.4582,0.01893
1508,0,47.198,127.603,417.208,125.029,370.009,-2.574,370.018,13.5413,0.01921
1509,0,40.738,127.773,415.212,124.877,374.474,-2.896,374.485,13.7183,0.01969
1510,0,36.639,126.967,414.162,123.077,377.523,-3.890,377.543,13.8378,0.02015
1511,0,31.691,124.163,413.037,119.681,381.346,-4.482,381.373,14.0178,0.02063
1512,0,27.835,122.327,411.931,118.339,384.096,-3.988,384.117,14.1659,0.02084
1513,0,24.698,120.597,411.192,117.080,386.494,-3.517,386.510,14.2763,0.02099
1514,0,22.503,119.635,410.670,116.116,388.167,-3.518,388.183,14.3474,0.02117
1515,0,20.131,119.693,409.615,116.027,389.484,-3.666,389.502,14.4454,0.02139
1516,0,15.748,118.854,407.601,114.963,391.853,-3.890,391.872,14.6701,0.02177
1517,0,13.644,118.525,406.399,114.837,392.755,-3.687,392.772,14.7983,0.02189
1518,0,10.390,118.634,404.219,115.151,393.829,-3.484,393.844,15.0057,0.02218
1519,0,9.047,119.332,403.398,115.273,394.350,-4.059,394.371,15.0765,0.02234
1520,0,8.793,119.251,403.220,114.785,394.426,-4.466,394.452,15.0960,0.02249
1521,0,9.366,118.690,403.707,114.292,394.341,-4.397,394.365,15.0583,0.02248
1522,0,9.967,117.640,404.506,113.914,394.539,-3.726,394.557,15.0056,0.02226
1523,0,10.470,118.396,404.510,114.256,394.041,-4.139,394.062,14.9951,0.02224
1524,0,10.601,118.756,404.402,114.526,393.802,-4.230,393.824,14.9983,0.02224
1525,0,10.427,119.612,403.429,115.494,393.002,-4.118,393.024,15.0806,0.02222
1526,0,10.506,119.739,403.093,115.925,392.588,-3.813,392.606,15.1116,0.02217
1527,0,9.802,120.463,402.284,116.316,392.481,-4.147,392.503,15.1821,0.02226
1528,0,9.830,120.526,401.950,116.305,392.120,-4.221,392.143,15.2186,0.02228
1529,0,10.667,120.670,402.479,116.540,391.812,-4.129,391.834,15.1647,0.02215
1530,0,12.423,121.591,403.162,117.569,390.739,-4.023,390.760,15.0841,0.02189
1531,0,13.248,121.378,403.748,117.290,390.500,-4.088,390.522,15.0384,0.02179
1532,0,14.483,121.471,404.376,117.214,389.893,-4.258,389.916,14.9762,0.02172
1533,0,14.522,121.032,404.575,117.262,390.054,-3.770,390.072,14.9669,0.02161
1534,0,14.551,120.819,404.520,116.858,389.970,-3.961,389.990,14.9774,0.02168
1535,0,14.539,121.922,404.091,117.498,389.552,-4.424,389.577,14.9969,0.02174
1536,0,14.435,121.914,403.923,117.738,389.488,-4.176,389.510,15.0142,0.02170
1537,0,14.122,121.746,403.645,117.535,389.523,-4.210,389.546,15.0468,0.02176
1538,0,13.744,121.794,403.096,117.758,389.352,-4.037,389.373,15.0986,0.02180
1539,0,13.871,121.434,403.231,117.498,389.360,-3.936,389.380,15.0925,0.02179
1540,0,14.257,120.700,403.275,116.653,389.018,-4.048,389.039,15.1024,0.02189
1541,0,14.154,119.926,403.336,116.050,389.182,-3.877,389.201,15.1246,0.02184
1542,0,13.996,120.296,403.232,116.344,389.237,-3.952,389.257,15.1374,0.02177
1543,0,13.636,120.526,402.585,117.081,388.948,-3.446,388.964,15.2025,0.02168
1544,0,12.868,120.724,401.913,117.412,389.044,-3.312,389.058,15.2649,0.02173
1545,0,11.859,121.289,400.916,117.972,389.057,-3.317,389.071,15.3594,0.02177
1546,0,11.619,121.568,400.694,118.048,389.075,-3.520,389.091,15.3775,0.02181
1547,0,10.311,121.830,399.206,118.384,388.895,-3.446,388.910,15.5159,0.02200
1548,0,8.614,121.573,398.115,117.597,389.501,-3.976,389.521,15.6300,0.02230
1549,0,8.714,121.695,398.285,118.006,389.571,-3.690,389.589,15.6089,0.02221
1550,0,9.734,121.414,399.110,118.043,389.377,-3.371,389.391,15.5402,0.02200
1551,0,10.284,121.693,399.271,118.277,388.987,-3.416,389.002,15.5171,0.02197
1552,0,9.585,122.486,398.757,118.622,389.172,-3.865,389.191,15.5543,0.02205
1553,0,8.740,122.462,398.055,118.177,389.315,-4.285,389.339,15.6239,0.02225
1554,0,8.405,122.300,397.782,118.345,389.377,-3.956,389.397,15.6555,0.02223
1555,0,9.529,122.531,398.568,118.444,389.039,-4.088,389.060,15.5698,0.02214
1556,0,8.701,122.868,398.008,118.709,389.307,-4.159,389.329,15.6189,0.02221
1557,0,8.321,123.489,397.421,118.806,389.099,-4.683,389.128,15.6725,0.02230
1558,0,8.331,123.540,397.256,118.852,388.926,-4.687,388.954,15.6880,0.02232
1559,0,8.198,123.639,397.050,118.905,388.853,-4.735,388.881,15.7085,0.02234
1560,0,7.541,124.430,396.521,119.412,388.980,-5.017,389.012,15.7477,0.02239
1561,0,7.599,125.498,396.219,120.178,388.620,-5.320,388.656,15.7576,0.02240
1562,0,7.550,125.565,395.931,119.923,388.382,-5.642,388.423,15.7828,0.02253
1563,0,7.037,125.648,395.722,119.951,388.684,-5.697,388.726,15.8066,0.02253
1564,0,7.619,126.053,395.903,120.160,388.284,-5.893,388.328,15.7785,0.02253
1565,0,7.319,126.557,395.389,120.154,388.069,-6.403,388.122,15.8197,0.02268
1566,0,6.378,126.611,394.413,119.858,388.034,-6.753,388.093,15.9083,0.02296
1567,0,5.386,126.988,393.501,119.839,388.115,-7.149,388.181,15.9890,0.02318
1568,0,4.452,126.463,392.986,119.193,388.534,-7.270,388.602,16.0544,0.02329
1569,0,4.602,126.287,393.179,119.176,388.577,-7.112,388.642,16.0385,0.02324
1570,0,4.794,126.731,393.287,119.464,388.493,-7.267,388.561,16.0209,0.02321
1571,0,5.571,127.469,393.508,119.945,387.936,-7.524,388.009,15.9899,0.02314
1572,0,5.694,127.556,393.374,120.022,387.681,-7.534,387.754,16.0023,0.02315
1573,0,5.466,127.710,393.043,120.062,387.578,-7.648,387.653,16.0349,0.02319
