frame,id,green_x,green_y,red_x,red_y,dx,dy,dist,baseline_deg,baseline_m
2356,1,219.700,179.624,220.452,179.918,0.753,0.294,0.808,10.7115,0.10491
2357,1,205.871,181.665,206.363,182.413,0.492,0.748,0.895,11.4820,0.11238
2358,1,180.146,184.822,181.134,185.065,0.988,0.243,1.017,12.5560,0.12707
2359,1,167.692,186.885,168.470,187.447,0.778,0.562,0.960,13.2318,0.13359
2360,1,145.831,187.884,146.967,188.462,1.136,0.578,1.274,14.2002,0.14489
2361,1,135.378,187.793,136.478,188.083,1.101,0.291,1.139,14.6989,0.14973
2362,1,117.598,187.837,118.666,188.049,1.068,0.211,1.089,15.4125,0.15863
2363,1,108.530,187.625,110.112,188.180,1.582,0.555,1.677,15.7166,0.16354
2364,1,100.627,186.761,100.586,186.611,-0.040,-0.150,0.155,0.4846,0.00387
2365,1,93.561,185.446,93.260,185.353,-0.301,-0.093,0.315,0.8767,0.00717
2366,1,88.589,184.183,88.417,183.750,-0.172,-0.434,0.466,1.0668,0.00969
2367,1,86.456,184.649,86.338,184.596,-0.118,-0.053,0.129,1.0195,0.01193
2368,1,86.250,184.784,86.213,184.956,-0.037,0.172,0.176,0.8577,0.01395
2369,1,83.524,184.518,83.644,184.321,0.119,-0.197,0.230,0.9504,0.01564
2370,1,80.099,182.563,80.041,182.267,-0.058,-0.297,0.302,1.2046,0.01741
2371,1,76.605,181.221,76.802,180.501,0.197,-0.720,0.747,1.4167,0.01907
2372,1,74.324,182.194,74.309,182.114,-0.016,-0.080,0.082,1.3842,0.02038
2373,1,73.574,182.563,73.842,182.155,0.267,-0.408,0.488,1.3568,0.02130
2374,1,73.435,181.975,73.753,181.820,0.318,-0.155,0.354,1.3637,0.02190
2375,1,72.347,181.562,72.570,181.296,0.223,-0.267,0.348,1.5019,0.02196
2376,1,71.943,181.415,71.945,180.904,0.002,-0.511,0.511,1.5777,0.02163
2377,1,76.492,182.039,76.769,181.846,0.277,-0.193,0.338,1.2111,0.02077
2378,1,79.431,182.467,79.860,182.147,0.429,-0.320,0.535,1.0565,0.02016
2379,1,82.355,183.115,82.503,182.987,0.148,-0.129,0.196,0.9732,0.01849
2380,1,83.639,182.617,83.723,182.317,0.084,-0.300,0.311,1.0272,0.01755
2381,1,89.041,182.630,89.114,182.380,0.073,-0.250,0.261,0.8749,0.01575
2382,1,93.814,183.653,94.184,183.294,0.370,-0.359,0.516,0.7166,0.01442
2383,1,97.724,184.289,98.105,183.932,0.381,-0.357,0.522,0.6887,0.01315
2384,1,100.441,184.966,100.512,184.836,0.071,-0.130,0.148,0.6281,0.01162
2385,1,103.089,186.260,103.009,185.875,-0.081,-0.385,0.393,0.5692,0.01003
2386,1,107.416,187.221,107.531,186.788,0.115,-0.433,0.448,0.6830,0.00879
2387,1,111.457,187.703,111.395,187.736,-0.062,0.033,0.070,0.7652,0.00787
2388,1,117.903,187.647,118.129,187.345,0.226,-0.302,0.377,1.1071,0.00774
2389,1,125.519,188.527,125.705,188.066,0.186,-0.462,0.498,1.4607,0.00947
2390,1,132.856,188.354,132.775,187.879,-0.081,-0.475,0.482,1.8252,0.01245
2391,1,139.226,188.634,139.129,187.844,-0.097,-0.789,0.795,2.1735,0.01509
2392,1,156.356,192.321,156.049,192.360,-0.307,0.039,0.309,3.0179,0.02349
2393,1,168.201,191.906,167.989,191.809,-0.212,-0.097,0.233,3.6543,0.02923
2394,1,195.334,193.633,195.301,193.382,-0.033,-0.251,0.253,5.1017,0.04385
2395,1,218.130,194.346,217.655,194.120,-0.475,-0.226,0.526,6.2739,0.05699
2396,1,251.094,194.271,250.865,193.651,-0.230,-0.620,0.661,8.1593,0.07602
2397,1,277.006,196.908,276.567,196.747,-0.439,-0.161,0.467,9.6319,0.09074
2398,1,304.297,198.895,303.894,198.506,-0.403,-0.389,0.560,11.2463,0.10542
2399,1,339.685,203.569,339.522,203.510,-0.163,-0.059,0.174,13.3761,0.12437
2400,1,365.298,203.665,364.895,203.414,-0.403,-0.251,0.475,14.7959,0.13806
2401,1,389.587,204.505,389.317,203.706,-0.270,-0.799,0.843,16.1998,0.15099
2402,1,413.118,207.402,412.898,207.014,-0.220,-0.388,0.446,17.7094,0.16281
2403,1,434.612,208.224,434.858,207.579,0.246,-0.645,0.690,19.0664,0.17356
2404,1,452.691,208.384,453.312,207.642,0.620,-0.742,0.968,20.0935,0.18300
2405,1,466.568,208.740,467.095,208.062,0.527,-0.678,0.859,20.8321,0.19051
2406,1,478.325,209.461,478.991,208.651,0.666,-0.810,1.048,21.5507,0.19630
2407,1,485.779,209.752,486.871,209.137,1.092,-0.615,1.253,22.0072,0.20011
2408,1,487.574,209.688,488.488,209.247,0.914,-0.441,1.015,22.0436,0.20171
2409,1,484.379,209.401,485.217,208.698,0.838,-0.703,1.094,21.7282,0.20164
2410,1,477.792,208.533,478.464,207.983,0.672,-0.550,0.868,21.2575,0.19937
2411,1,469.624,205.804,470.038,205.344,0.414,-0.459,0.619,20.6541,0.19591
2412,1,459.820,202.787,460.503,202.150,0.684,-0.637,0.934,20.0673,0.19075
2413,1,451.403,200.619,451.700,200.179,0.297,-0.440,0.530,19.5129,0.18637
2414,1,429.330,196.220,429.158,195.409,-0.172,-0.811,0.829,18.1809,0.17472
2415,1,415.421,193.998,415.216,193.308,-0.205,-0.690,0.720,17.3718,0.16745
2416,1,383.522,187.003,382.834,186.263,-0.688,-0.740,1.010,15.4531,0.14982
2417,1,365.437,183.614,364.594,182.620,-0.843,-0.994,1.303,14.3418,0.13972
2418,1,325.833,176.700,324.468,176.312,-1.365,-0.387,1.419,11.8736,0.11814
2419,1,306.322,172.544,304.964,171.364,-1.358,-1.180,1.799,10.8667,0.10657
2420,1,269.214,168.748,268.006,168.525,-1.208,-0.223,1.229,9.1748,0.08320
2421,1,251.562,166.570,250.426,166.115,-1.136,-0.454,1.223,8.4473,0.07199
2422,1,216.992,164.296,215.633,163.196,-1.359,-1.100,1.748,7.0078,0.05154
2423,1,192.516,164.293,191.421,163.819,-1.095,-0.475,1.193,6.0240,0.03884
2424,1,170.559,161.983,169.685,161.594,-0.874,-0.389,0.957,5.2823,0.02990
2425,1,149.966,160.872,148.947,160.399,-1.018,-0.473,1.123,4.5987,0.02576
2426,1,132.017,159.913,130.939,159.635,-1.079,-0.278,1.114,4.0310,0.02598
2427,1,118.769,160.605,118.240,159.845,-0.528,-0.760,0.926,3.7219,0.02895
2428,1,109.817,161.840,109.387,161.691,-0.430,-0.149,0.455,3.5800,0.03266
2429,1,103.511,162.350,103.242,161.742,-0.269,-0.609,0.665,3.5451,0.03572
2430,1,98.481,162.174,97.971,161.852,-0.510,-0.321,0.603,3.4991,0.03765
2431,1,98.091,161.565,97.555,161.006,-0.536,-0.559,0.774,3.6034,0.03841
2432,1,103.462,162.321,103.072,161.890,-0.390,-0.431,0.581,3.8449,0.03817
2433,1,112.709,162.014,112.494,161.479,-0.215,-0.534,0.576,4.2418,0.03693
2434,1,119.841,162.398,119.711,161.742,-0.130,-0.656,0.669,4.4224,0.03566
2435,1,137.488,162.367,136.926,161.993,-0.562,-0.374,0.675,4.9083,0.03294
2436,1,154.449,161.553,154.145,160.828,-0.304,-0.725,0.787,5.4739,0.03256
2437,1,174.496,162.689,173.856,162.627,-0.640,-0.061,0.643,5.9409,0.03609
2438,1,198.836,161.851,198.512,161.444,-0.324,-0.407,0.521,6.9021,0.04460
2439,1,216.401,162.572,215.972,161.869,-0.429,-0.703,0.824,7.5392,0.05287
2440,1,255.756,166.319,254.992,165.901,-0.764,-0.419,0.871,9.1358,0.07367
2441,1,288.437,166.652,288.125,166.252,-0.312,-0.401,0.508,10.7680,0.09213
2442,1,319.555,167.590,319.179,167.297,-0.376,-0.293,0.476,12.1879,0.11146
2443,1,340.254,167.134,339.868,166.518,-0.386,-0.616,0.727,13.1736,0.12453
2444,1,380.476,168.147,380.278,167.371,-0.198,-0.776,0.801,15.1362,0.14974
2445,1,400.047,169.782,399.652,169.547,-0.395,-0.235,0.460,16.1215,0.16158
2446,1,437.163,174.577,437.158,174.076,-0.005,-0.501,0.501,18.2459,0.18257
2447,1,462.512,178.318,462.810,177.885,0.298,-0.433,0.526,19.7087,0.19606
2448,1,482.596,180.994,483.132,180.450,0.536,-0.544,0.764,20.8853,0.20636
2449,1,495.683,183.748,496.576,183.261,0.893,-0.487,1.017,21.6280,0.21361
2450,1,501.851,185.747,502.869,185.309,1.018,-0.438,1.108,21.9682,0.21772
2451,1,502.511,186.451,503.137,185.689,0.626,-0.762,0.987,21.9270,0.21898
2452,1,498.497,186.144,499.186,185.426,0.689,-0.718,0.995,21.6315,0.21762
2453,1,489.501,184.657,490.040,184.156,0.539,-0.501,0.736,21.0572,0.21356
2454,1,476.255,181.871,476.458,181.206,0.203,-0.665,0.695,20.3267,0.20654
2455,1,458.904,179.098,458.965,178.276,0.061,-0.822,0.824,19.4319,0.19667
2456,1,445.174,177.078,444.808,176.449,-0.366,-0.630,0.728,18.6544,0.18862
2457,1,412.443,171.598,411.989,170.849,-0.454,-0.749,0.876,16.9478,0.16875
2458,1,380.635,168.410,379.546,167.414,-1.089,-0.996,1.476,15.0918,0.15074
2459,1,345.242,163.662,343.749,163.056,-1.493,-0.606,1.611,13.0266,0.13107
2460,1,308.449,158.439,306.604,157.018,-1.845,-1.421,2.329,10.9133,0.11035
2461,1,272.118,155.578,270.340,155.199,-1.778,-0.379,1.818,8.8743,0.08982
2462,1,237.461,151.844,235.542,151.230,-1.919,-0.614,2.015,7.1790,0.07012
2463,1,205.652,151.074,204.331,150.497,-1.322,-0.578,1.443,5.8505,0.05228
2464,1,176.914,152.437,175.556,151.562,-1.358,-0.875,1.616,4.7316,0.03765
2465,1,151.832,152.798,150.763,152.163,-1.069,-0.635,1.244,3.9980,0.02849
2466,1,129.772,153.590,128.673,153.161,-1.099,-0.429,1.180,3.5305,0.02550
2467,1,117.549,153.792,116.630,153.259,-0.919,-0.533,1.062,3.2942,0.02637
2468,1,99.549,155.380,98.915,154.872,-0.634,-0.509,0.813,3.0007,0.03094
2469,1,94.104,155.490,93.755,154.588,-0.348,-0.902,0.967,3.0650,0.03327
2470,1,86.541,156.505,86.182,155.981,-0.359,-0.524,0.635,3.1343,0.03660
2471,1,85.634,156.553,85.171,155.768,-0.463,-0.785,0.912,3.2461,0.03740
2472,1,90.674,157.386,90.465,156.789,-0.209,-0.596,0.632,3.6222,0.03724
2473,1,96.309,157.244,95.880,156.441,-0.429,-0.803,0.910,3.8323,0.03627
2474,1,112.222,157.549,112.020,156.832,-0.201,-0.716,0.744,4.0499,0.03270
2475,1,127.388,157.691,127.082,157.332,-0.306,-0.359,0.472,4.3185,0.02995
2476,1,145.663,157.657,145.485,156.755,-0.177,-0.902,0.919,4.8454,0.02981
2477,1,166.323,158.229,165.777,157.712,-0.546,-0.518,0.752,5.2242,0.03407
2478,1,190.899,160.004,190.510,159.124,-0.389,-0.880,0.962,5.9723,0.04277
2479,1,218.671,168.587,218.272,167.741,-0.399,-0.846,0.936,6.9869,0.05477
2480,1,247.589,177.174,247.222,176.832,-0.367,-0.343,0.502,8.3123,0.06933
2481,1,275.404,181.782,275.273,181.190,-0.131,-0.593,0.607,9.6707,0.08543
2482,1,292.439,185.658,292.398,185.058,-0.041,-0.599,0.601,10.4572,0.09668
2483,1,333.654,191.072,333.611,190.666,-0.044,-0.405,0.408,1.8893,0.03020
2484,1,365.755,192.725,365.958,192.572,0.202,-0.153,0.253,3.3561,0.05261
2485,1,387.970,193.347,388.548,192.855,0.577,-0.492,0.758,4.6017,0.06724
2486,1,412.677,193.718,413.788,193.458,1.112,-0.261,1.142,5.9985,0.08318
2487,1,428.587,195.431,429.837,194.785,1.250,-0.646,1.407,6.9836,0.09233
2488,1,444.767,198.541,446.498,197.985,1.731,-0.556,1.818,8.1596,0.10050
2489,1,450.586,199.934,452.182,199.509,1.596,-0.425,1.651,8.5299,0.10409
2490,1,449.275,200.673,450.637,200.314,1.363,-0.359,1.409,8.3854,0.10536
2491,1,445.622,200.580,446.916,200.212,1.293,-0.368,1.345,8.1130,0.10407
2492,1,441.232,201.478,442.623,200.960,1.391,-0.518,1.484,7.9059,0.10110
2493,1,434.377,201.606,435.853,201.285,1.476,-0.322,1.511,7.5833,0.09679
2494,1,418.560,199.984,419.621,199.553,1.061,-0.431,1.145,6.5752,0.08874
2495,1,404.273,198.397,404.821,197.868,0.548,-0.529,0.762,5.6144,0.08076
2496,1,381.728,196.082,382.037,195.684,0.308,-0.398,0.504,4.1440,0.06801
2497,1,362.141,193.952,362.257,193.634,0.116,-0.317,0.338,2.9107,0.05730
2498,1,333.366,191.819,333.042,191.535,-0.324,-0.284,0.431,1.3499,0.04269
2499,1,305.358,190.543,305.009,190.074,-0.349,-0.469,0.585,1.5035,0.02963
2500,1,285.906,188.892,285.585,188.415,-0.321,-0.477,0.575,2.4322,0.02232
2501,1,262.406,187.583,262.045,187.200,-0.361,-0.383,0.527,3.7013,0.01952
2502,1,251.614,186.476,251.244,185.904,-0.370,-0.572,0.682,4.2926,0.02119
2503,1,229.467,182.579,228.932,181.935,-0.535,-0.644,0.838,5.4509,0.02954
2504,1,220.505,181.699,219.893,181.204,-0.612,-0.495,0.787,5.7693,0.03486
2505,1,211.968,182.500,212.040,182.023,0.072,-0.477,0.483,5.8746,0.04114
2506,1,204.548,181.607,204.283,181.051,-0.265,-0.556,0.616,6.3361,0.04450
2507,1,198.382,181.529,197.756,180.657,-0.626,-0.872,1.073,6.7864,0.04639
2508,1,197.573,184.385,197.203,183.689,-0.370,-0.696,0.788,6.6841,0.04644
2509,1,201.366,187.628,201.246,187.012,-0.120,-0.616,0.628,6.3010,0.04519
2510,1,204.358,189.942,204.348,189.530,-0.010,-0.412,0.412,6.1447,0.04316
2511,1,205.612,190.227,205.624,189.892,0.012,-0.336,0.336,6.2822,0.04034
2512,1,206.367,187.655,205.966,187.303,-0.401,-0.352,0.534,6.5523,0.03691
2513,1,207.670,184.649,207.597,184.194,-0.073,-0.455,0.461,6.6811,0.03335
2514,1,211.788,183.379,211.873,182.742,0.085,-0.637,0.643,6.5641,0.02971
2515,1,219.392,184.173,219.166,183.641,-0.227,-0.532,0.578,6.1097,0.02651
2516,1,225.805,185.680,225.930,185.309,0.125,-0.371,0.392,5.5783,0.02470
2517,1,236.454,190.247,236.895,189.796,0.441,-0.451,0.631,4.7526,0.02211
2518,1,240.555,191.824,240.890,191.545,0.334,-0.279,0.435,4.5862,0.02138
2519,1,243.815,193.716,244.054,193.263,0.240,-0.453,0.512,4.4828,0.02138
2520,1,248.124,196.564,248.347,196.406,0.223,-0.158,0.274,4.1906,0.02168
2521,1,252.391,199.413,252.623,199.154,0.232,-0.259,0.348,3.8916,0.02205
2522,1,256.118,201.714,256.338,201.705,0.220,-0.009,0.220,3.6808,0.02248
2523,1,258.655,202.833,258.969,202.670,0.314,-0.163,0.354,3.5249,0.02268
2524,1,262.646,205.369,263.134,205.144,0.487,-0.225,0.537,3.3004,0.02262
2525,1,264.281,205.437,264.363,205.019,0.082,-0.418,0.426,3.3146,0.02227
2526,1,266.419,205.266,266.470,204.721,0.051,-0.545,0.547,3.2612,0.02178
2527,1,268.092,205.560,268.271,205.319,0.179,-0.242,0.301,3.2463,0.02169
2528,1,273.384,205.761,273.691,205.667,0.306,-0.094,0.320,3.1462,0.02276
2529,1,275.794,205.559,276.303,205.371,0.508,-0.188,0.542,3.1581,0.02402
2530,1,280.030,202.610,280.380,202.390,0.350,-0.220,0.413,3.1638,0.02719
2531,1,281.662,201.664,282.039,201.420,0.377,-0.245,0.449,3.1450,0.02854
2532,1,287.525,200.311,287.740,199.995,0.216,-0.316,0.383,2.6989,0.02977
2533,1,290.655,199.828,291.276,199.561,0.621,-0.267,0.676,2.3423,0.02981
2534,1,293.581,198.736,294.214,198.462,0.632,-0.274,0.689,2.0662,0.02954
2535,1,292.474,197.447,292.806,197.097,0.331,-0.350,0.482,2.2461,0.02946
2536,1,290.550,197.213,290.904,196.658,0.355,-0.555,0.658,2.4508,0.02954
2537,1,289.861,198.631,290.438,198.223,0.576,-0.408,0.706,2.4926,0.02985
2538,1,289.747,200.927,290.387,200.697,0.640,-0.230,0.680,2.5023,0.03032
2539,1,288.637,202.155,289.257,201.885,0.620,-0.271,0.677,2.6149,0.03087
2540,1,287.581,202.593,288.030,202.166,0.449,-0.427,0.619,2.7418,0.03142
2541,1,287.956,203.576,288.544,203.097,0.588,-0.479,0.758,2.7157,0.03129
2542,1,288.617,203.257,289.297,202.801,0.680,-0.456,0.819,2.6041,0.03078
2543,1,288.467,202.185,288.720,201.743,0.253,-0.442,0.509,2.6692,0.03040
2544,1,288.614,201.688,288.844,201.422,0.230,-0.266,0.351,2.6500,0.03020
2545,1,291.997,202.414,292.241,202.058,0.244,-0.355,0.431,2.3005,0.02933
2546,1,294.571,202.831,294.940,202.723,0.369,-0.108,0.384,2.0548,0.02880
2547,1,294.540,202.377,294.863,201.947,0.323,-0.430,0.538,1.9843,0.02854
2548,1,293.535,201.605,293.835,201.380,0.301,-0.225,0.376,2.0598,0.02843
2549,1,293.670,201.143,294.076,200.902,0.406,-0.240,0.472,2.0403,0.02810
2550,1,294.147,200.591,294.529,200.556,0.382,-0.035,0.384,2.0109,0.02763
2551,1,293.706,199.491,294.256,199.189,0.550,-0.302,0.627,1.9572,0.02702
2552,1,294.268,198.515,294.639,198.098,0.371,-0.417,0.558,1.8537,0.02659
2553,1,294.513,198.450,294.920,197.956,0.407,-0.494,0.640,1.8110,0.02620
2554,1,293.572,198.566,293.905,197.997,0.333,-0.569,0.659,1.9258,0.02609
2555,1,292.620,199.157,292.980,198.568,0.360,-0.589,0.690,2.0078,0.02633
2556,1,292.709,200.433,293.176,200.089,0.467,-0.344,0.580,2.0140,0.02653
2557,1,292.539,200.912,292.795,200.696,0.256,-0.215,0.334,2.0426,0.02677
2558,1,291.747,201.083,292.132,200.632,0.384,-0.451,0.593,2.0832,0.02683
2559,1,291.813,201.108,292.172,200.793,0.359,-0.314,0.477,2.0937,0.02681
2560,1,292.460,201.526,292.675,201.255,0.215,-0.271,0.346,2.0605,0.02668
2561,1,292.563,201.037,292.877,200.819,0.314,-0.219,0.383,2.0368,0.02657
2562,1,292.119,200.571,292.290,200.329,0.171,-0.242,0.296,2.0985,0.02669
2563,1,292.507,200.981,292.641,200.679,0.134,-0.302,0.330,2.0540,0.02678
2564,1,292.833,201.586,293.373,201.436,0.540,-0.150,0.560,1.9925,0.02678
2565,1,292.620,201.615,293.189,201.711,0.569,0.096,0.577,2.0326,0.02683
2566,1,291.582,201.518,291.809,201.253,0.226,-0.265,0.349,2.1386,0.02697
2567,1,291.557,201.593,291.792,201.221,0.235,-0.372,0.440,2.1317,0.02694
2568,1,291.563,201.638,292.014,201.710,0.451,0.072,0.457,2.1397,0.02670
2569,1,291.436,201.349,291.712,200.882,0.276,-0.466,0.542,2.1295,0.02654
2570,1,291.116,200.561,291.325,200.259,0.209,-0.301,0.367,2.1857,0.02626
2571,1,291.345,200.297,291.429,199.985,0.084,-0.312,0.323,2.1608,0.02620
2572,1,292.100,200.583,292.344,200.348,0.244,-0.235,0.338,2.0479,0.02609
2573,1,291.944,200.693,292.361,200.495,0.417,-0.199,0.462,2.0345,0.02617
2574,1,291.608,200.734,291.909,200.542,0.301,-0.192,0.357,2.0854,0.02621
2575,1,291.588,200.605,291.876,200.250,0.288,-0.355,0.458,2.0741,0.02596
2576,1,291.646,200.621,292.139,200.460,0.493,-0.161,0.518,2.1026,0.02570
2577,1,291.481,200.504,291.778,200.001,0.297,-0.503,0.584,2.1317,0.02560
2578,1,291.281,200.088,291.432,199.828,0.152,-0.260,0.301,2.1201,0.02555
2579,1,291.553,200.246,291.983,199.982,0.429,-0.264,0.504,2.0647,0.02546
2580,1,292.175,200.436,292.481,200.000,0.306,-0.436,0.533,2.0164,0.02544
2581,1,292.352,200.596,292.641,200.334,0.290,-0.262,0.391,1.9949,0.02550
2582,1,291.960,200.526,292.363,200.219,0.403,-0.307,0.506,2.0643,0.02552
2583,1,291.563,200.650,291.999,200.458,0.436,-0.192,0.477,2.1608,0.02561
2584,1,291.587,200.771,291.976,200.611,0.389,-0.160,0.420,2.1652,0.02563
2585,1,291.233,201.265,291.504,200.950,0.271,-0.314,0.415,2.1932,0.02570
2586,1,290.545,201.241,290.937,200.890,0.392,-0.351,0.526,2.2269,0.02574
2587,1,290.602,201.009,290.902,200.745,0.300,-0.264,0.399,2.2166,0.02563
2588,1,291.151,201.323,291.497,200.861,0.346,-0.462,0.577,2.1728,0.02546
2589,1,290.672,201.378,291.222,201.049,0.551,-0.329,0.642,2.2131,0.02536
2590,1,290.240,200.839,290.364,200.556,0.124,-0.283,0.309,2.2937,0.02538
2591,1,290.263,201.254,290.486,200.962,0.222,-0.293,0.368,2.2652,0.02541
2592,1,290.422,201.505,290.609,201.076,0.187,-0.429,0.468,2.2538,0.02534
2593,1,290.488,201.473,290.581,200.990,0.092,-0.483,0.492,2.2430,0.02520
2594,1,290.542,201.203,290.771,200.925,0.229,-0.278,0.360,2.2195,0.02507
2595,1,290.700,201.251,291.055,200.963,0.354,-0.288,0.456,2.2188,0.02495
2596,1,290.757,201.004,290.842,200.995,0.085,-0.009,0.085,0.0000,0.00007
2597,1,290.704,200.698,290.751,200.781,0.047,0.083,0.096,0.0791,0.00017
2598,1,290.526,200.590,290.508,200.454,-0.019,-0.136,0.138,0.0791,0.00035
2599,1,290.504,200.598,290.448,200.612,-0.057,0.013,0.058,0.0791,0.00046
2600,1,290.600,200.597,290.582,200.367,-0.018,-0.231,0.231,0.0885,0.00089
2601,1,292.583,200.901,292.507,200.714,-0.077,-0.187,0.202,0.2741,0.00159
2602,1,292.906,200.614,293.122,200.598,0.216,-0.017,0.217,0.3561,0.00198
2603,1,292.364,199.818,292.051,199.963,-0.313,0.145,0.345,0.2341,0.00205
2604,1,292.249,200.057,292.026,199.958,-0.223,-0.098,0.244,0.2094,0.00194
2605,1,292.983,200.926,293.144,200.965,0.162,0.039,0.166,0.3263,0.00188
2606,1,292.542,201.520,292.460,201.216,-0.083,-0.304,0.315,0.2471,0.00145
2607,1,292.282,201.596,292.159,201.459,-0.123,-0.136,0.183,0.2374,0.00127
2608,1,292.573,202.425,292.644,202.416,0.071,-0.009,0.071,0.3357,0.00120
2609,1,292.247,202.091,292.242,202.058,-0.005,-0.033,0.033,0.2907,0.00123
2610,1,291.560,201.623,291.638,201.509,0.078,-0.114,0.138,0.2094,0.00124
2611,1,291.744,201.707,291.891,201.720,0.147,0.013,0.148,0.2564,0.00138
2612,1,291.758,201.979,292.019,201.975,0.261,-0.004,0.261,0.3013,0.00134
2613,1,291.418,201.908,291.310,201.891,-0.108,-0.016,0.109,0.2094,0.00117
2614,1,291.348,201.729,291.202,201.598,-0.146,-0.130,0.196,0.1813,0.00110
2615,1,291.548,201.739,291.492,201.843,-0.056,0.104,0.118,0.2131,0.00109
2616,1,291.763,201.568,291.987,201.518,0.224,-0.050,0.229,0.2341,0.00118
2617,1,291.579,201.538,291.542,201.533,-0.036,-0.005,0.037,0.1813,0.00108
2618,1,291.586,201.394,291.741,201.243,0.154,-0.150,0.215,0.1856,0.00114
2619,1,291.575,201.454,291.784,201.259,0.209,-0.195,0.286,0.1938,0.00124
2620,1,291.495,201.430,291.541,201.289,0.045,-0.141,0.148,0.1679,0.00124
2621,1,291.318,201.495,291.301,201.289,-0.017,-0.206,0.207,0.1427,0.00116
2622,1,291.391,201.590,291.330,201.656,-0.061,0.066,0.090,0.1631,0.00117
2623,1,291.526,201.719,291.489,201.744,-0.036,0.025,0.044,0.1813,0.00120
2624,1,291.586,201.556,291.616,201.441,0.030,-0.115,0.119,0.1769,0.00118
2625,1,291.568,201.535,291.659,201.339,0.091,-0.196,0.216,0.1725,0.00122
2626,1,291.532,201.382,291.533,201.276,0.001,-0.107,0.107,0.1583,0.00127
2627,1,291.544,201.547,291.516,201.435,-0.028,-0.112,0.116,0.1679,0.00122
2628,1,291.575,201.526,291.640,201.254,0.065,-0.272,0.280,0.1631,0.00118
2629,1,291.560,201.553,291.701,201.483,0.141,-0.071,0.158,0.1813,0.00116
2630,1,291.164,201.480,291.042,201.322,-0.122,-0.158,0.200,0.1047,0.00105
2631,1,291.385,201.518,291.249,201.349,-0.136,-0.169,0.217,0.1371,0.00102
2632,1,291.473,201.518,291.530,201.452,0.057,-0.066,0.088,0.1631,0.00111
2633,1,291.301,200.640,291.252,200.700,-0.049,0.060,0.077,0.0969,0.00117
2634,1,290.720,200.609,290.841,200.586,0.121,-0.024,0.123,0.0685,0.00136
2635,1,290.443,200.610,290.334,200.647,-0.109,0.037,0.115,0.0791,0.00145
2636,1,290.342,200.310,290.140,200.248,-0.202,-0.062,0.211,0.0560,0.00148
2637,1,290.714,200.260,290.842,200.121,0.128,-0.140,0.189,0.0969,0.00156
2638,1,291.399,199.912,291.335,200.073,-0.064,0.160,0.173,0.1119,0.00167
2639,1,291.021,199.636,290.933,199.830,-0.088,0.193,0.213,0.0969,0.00166
2640,1,290.807,199.695,290.807,199.824,0.001,0.129,0.129,0.0560,0.00175
2641,1,290.707,199.753,290.687,199.936,-0.020,0.183,0.184,0.0396,0.00172
2642,1,290.647,199.671,290.620,199.747,-0.027,0.075,0.080,0.0396,0.00171
2643,1,290.441,199.634,290.167,199.729,-0.274,0.095,0.290,0.0396,0.00189
2644,1,289.673,199.371,289.717,199.082,0.044,-0.289,0.292,0.0885,0.00209
2645,1,289.617,198.874,289.596,198.959,-0.021,0.084,0.087,0.1119,0.00220
