frame,id,green_x,green_y,red_x,red_y,dx,dy,dist,baseline_deg,baseline_m
4665,0,278.813,236.913,279.645,236.962,0.832,0.049,0.833,7.4846,0.08519
4665,1,338.291,240.298,339.222,239.729,0.931,-0.568,1.091,7.4846,0.08519
4666,0,278.896,235.902,279.677,235.950,0.781,0.048,0.783,7.4989,0.08546
4666,1,338.255,239.208,339.269,238.719,1.014,-0.489,1.126,7.4989,0.08546
4667,0,279.575,236.294,280.212,236.086,0.637,-0.208,0.670,7.5645,0.08566
4667,1,338.684,239.364,339.809,238.864,1.125,-0.501,1.231,7.5645,0.08566
4668,0,279.668,235.950,280.335,235.973,0.667,0.023,0.667,7.5840,0.08595
4668,1,338.847,239.274,339.945,238.762,1.098,-0.512,1.211,7.5840,0.08595
4669,0,279.504,235.519,280.071,235.337,0.567,-0.182,0.595,7.5603,0.08624
4669,1,338.608,238.537,339.698,238.130,1.090,-0.407,1.164,7.5603,0.08624
4670,0,279.413,235.197,279.950,235.118,0.537,-0.080,0.543,7.5474,0.08631
4670,1,338.646,238.435,339.583,237.901,0.938,-0.534,1.079,7.5474,0.08631
4671,0,278.834,234.937,279.612,234.949,0.779,0.011,0.779,7.5068,0.08650
4671,1,338.284,238.224,339.260,237.710,0.976,-0.514,1.103,7.5068,0.08650
4672,0,278.641,234.659,279.324,234.799,0.683,0.140,0.697,7.4738,0.08674
4672,1,337.694,237.966,338.988,237.551,1.294,-0.415,1.359,7.4738,0.08674
4673,0,278.637,234.595,279.264,234.555,0.626,-0.040,0.628,7.4720,0.08697
4673,1,337.658,237.664,338.940,237.312,1.282,-0.352,1.330,7.4720,0.08697
4674,0,278.721,234.369,279.374,234.238,0.653,-0.131,0.666,7.4955,0.08731
4674,1,337.912,237.546,339.064,237.030,1.152,-0.517,1.263,7.4955,0.08731
4675,0,278.746,233.973,279.440,234.047,0.695,0.074,0.699,7.5075,0.08741
4675,1,338.292,237.211,339.135,236.844,0.843,-0.367,0.919,7.5075,0.08741
4676,0,278.796,233.719,279.451,233.772,0.655,0.053,0.658,7.5174,0.08771
4676,1,338.266,236.834,339.160,236.587,0.894,-0.247,0.927,7.5174,0.08771
4677,0,278.763,233.649,279.390,233.611,0.627,-0.038,0.628,7.5128,0.08786
4677,1,338.230,236.696,339.108,236.436,0.877,-0.259,0.915,7.5128,0.08786
4678,0,278.777,232.943,279.532,232.955,0.755,0.012,0.755,7.5392,0.08818
4678,1,338.313,236.337,339.266,235.793,0.952,-0.544,1.097,7.5392,0.08818
4679,0,279.529,233.030,280.050,233.059,0.521,0.029,0.522,7.5965,0.08848
4679,1,338.729,236.427,339.796,235.881,1.068,-0.546,1.199,7.5965,0.08848
4680,0,279.669,233.549,280.294,233.434,0.625,-0.115,0.636,7.6110,0.08893
4680,1,338.980,236.619,340.067,236.186,1.087,-0.433,1.170,7.6110,0.08893
4681,0,279.676,233.545,280.293,233.387,0.618,-0.158,0.637,7.6094,0.08909
4681,1,338.933,236.596,340.076,236.138,1.144,-0.458,1.232,7.6094,0.08909
4682,0,279.664,232.285,280.319,232.187,0.655,-0.099,0.662,7.6340,0.08946
4682,1,339.123,235.541,340.121,234.991,0.999,-0.549,1.140,7.6340,0.08946
4683,0,279.632,231.381,280.249,231.213,0.617,-0.168,0.640,7.6381,0.08986
4683,1,338.890,234.480,340.076,234.035,1.186,-0.444,1.266,7.6381,0.08986
4684,0,279.661,231.485,280.340,231.428,0.679,-0.058,0.682,7.6453,0.09022
4684,1,339.178,234.544,340.185,234.226,1.007,-0.318,1.056,7.6453,0.09022
4685,0,279.663,231.478,280.480,231.351,0.818,-0.127,0.827,7.6639,0.09027
4685,1,339.468,234.510,340.326,234.152,0.858,-0.358,0.930,7.6639,0.09027
4686,0,279.621,231.659,280.211,231.699,0.590,0.040,0.591,7.6356,0.09034
4686,1,338.886,235.041,340.057,234.539,1.171,-0.503,1.275,7.6356,0.09034
4687,0,279.335,231.662,279.901,231.809,0.566,0.147,0.585,7.5999,0.09036
4687,1,338.630,235.180,339.749,234.654,1.119,-0.527,1.237,7.5999,0.09036
4688,0,278.887,231.611,279.736,231.569,0.849,-0.042,0.850,7.5843,0.09033
4688,1,338.638,234.637,339.585,234.397,0.948,-0.240,0.978,7.5843,0.09033
4689,0,278.915,231.674,279.752,231.640,0.837,-0.033,0.837,7.5847,0.09031
4689,1,338.643,234.793,339.600,234.467,0.957,-0.326,1.011,7.5847,0.09031
4690,0,279.375,231.651,279.915,231.682,0.540,0.031,0.541,7.6058,0.09027
4690,1,338.608,234.969,339.759,234.518,1.151,-0.451,1.237,7.6058,0.09027
4691,0,279.470,231.499,280.044,231.461,0.574,-0.038,0.575,7.6250,0.09026
4691,1,338.790,234.612,339.887,234.298,1.097,-0.313,1.141,7.6250,0.09026
4692,0,279.456,231.497,280.041,231.435,0.584,-0.062,0.588,7.6250,0.09028
4692,1,338.791,234.581,339.885,234.272,1.094,-0.309,1.137,7.6250,0.09028
4693,0,279.102,231.455,279.784,231.330,0.682,-0.124,0.694,7.5962,0.09043
4693,1,338.632,234.534,339.640,234.165,1.008,-0.369,1.073,7.5962,0.09043
4694,0,278.858,230.899,279.651,230.900,0.793,0.001,0.793,7.5876,0.09056
4694,1,338.585,234.251,339.516,233.732,0.931,-0.519,1.066,7.5876,0.09056
4695,0,278.876,230.586,279.724,230.560,0.848,-0.026,0.848,7.6023,0.09072
4695,1,338.660,233.696,339.598,233.380,0.938,-0.316,0.990,7.6023,0.09072
4696,0,279.301,230.771,279.893,230.760,0.592,-0.010,0.592,7.6214,0.09108
4696,1,338.637,233.980,339.784,233.573,1.147,-0.406,1.217,7.6214,0.09108
4697,0,279.452,230.587,280.076,230.595,0.624,0.008,0.624,7.6495,0.09153
4697,1,338.923,233.778,339.988,233.396,1.065,-0.383,1.132,7.6495,0.09153
4698,0,279.627,230.610,280.245,230.630,0.618,0.020,0.618,7.6721,0.09184
4698,1,338.996,233.775,340.170,233.434,1.174,-0.341,1.223,7.6721,0.09184
4699,0,279.625,230.562,280.259,230.508,0.633,-0.054,0.636,7.6787,0.09223
4699,1,339.122,233.705,340.206,233.290,1.084,-0.415,1.161,7.6787,0.09223
4700,0,279.436,230.537,279.981,230.341,0.545,-0.196,0.579,7.6517,0.09281
4700,1,338.826,233.545,339.963,233.080,1.137,-0.466,1.229,7.6517,0.09281
4701,0,278.782,229.693,279.551,229.810,0.769,0.117,0.778,7.6168,0.09373
4701,1,338.634,232.923,339.589,232.506,0.955,-0.417,1.042,7.6168,0.09373
4702,0,278.539,228.069,279.091,227.912,0.552,-0.157,0.574,7.6155,0.09524
4702,1,338.241,231.092,339.221,230.573,0.980,-0.519,1.108,7.6155,0.09524
4703,0,277.080,223.834,277.853,223.928,0.773,0.093,0.778,7.6096,0.09993
4703,1,336.945,226.908,338.258,226.571,1.313,-0.337,1.356,7.6096,0.09993
4704,0,276.670,223.228,277.581,223.068,0.912,-0.160,0.926,7.6434,0.10883
4704,1,337.378,226.065,338.468,225.647,1.090,-0.417,1.167,7.6434,0.10883
4705,0,277.197,222.700,277.973,222.746,0.776,0.046,0.778,7.7158,0.11274
4705,1,337.729,225.650,339.066,225.292,1.337,-0.358,1.384,7.7158,0.11274
4706,0,277.633,222.280,278.426,222.151,0.792,-0.129,0.803,7.8057,0.11709
4706,1,338.634,225.031,339.749,224.668,1.115,-0.363,1.173,7.8057,0.11709
4707,0,273.592,221.433,274.385,221.242,0.793,-0.192,0.816,7.4931,0.14853
4707,1,336.478,223.713,337.468,223.426,0.991,-0.287,1.031,7.4931,0.14853
4708,0,266.782,224.826,267.751,224.859,0.970,0.033,0.970,6.7150,0.17456
4708,1,331.236,227.456,332.363,227.063,1.127,-0.393,1.193,6.7150,0.17456
4709,0,262.653,229.556,263.650,229.614,0.996,0.058,0.998,6.2078,0.19430
4709,1,328.203,232.320,329.446,231.983,1.243,-0.337,1.288,6.2078,0.19430
4710,0,256.543,234.596,257.559,234.771,1.016,0.176,1.031,5.5787,0.22623
4710,1,324.046,237.590,325.380,237.353,1.333,-0.237,1.354,5.5787,0.22623
4711,0,255.167,235.462,256.375,235.376,1.208,-0.086,1.211,5.4956,0.23725
4711,1,323.538,238.372,324.901,238.063,1.363,-0.309,1.398,5.4956,0.23725
4712,0,253.588,235.824,254.871,236.166,1.283,0.341,1.328,5.5017,0.27062
4712,1,324.205,239.017,325.564,239.110,1.359,0.094,1.362,5.5017,0.27062
4713,0,253.574,236.704,254.921,237.194,1.347,0.489,1.433,5.5832,0.28181
4713,1,324.808,240.105,326.355,240.177,1.547,0.072,1.549,5.5832,0.28181
4714,0,253.927,235.568,255.588,235.855,1.661,0.287,1.686,5.9031,0.32803
4714,1,328.843,238.231,330.249,238.437,1.406,0.207,1.421,5.9031,0.32803
4715,0,255.129,234.885,256.730,235.270,1.601,0.386,1.646,6.1881,0.35190
4715,1,331.792,237.088,333.147,237.487,1.356,0.400,1.413,6.1881,0.35190
4716,0,255.958,234.671,257.702,235.164,1.744,0.494,1.812,6.4805,0.37600
4716,1,334.648,236.497,335.982,236.979,1.334,0.481,1.418,6.4805,0.37600
4717,0,256.790,233.456,258.766,233.693,1.976,0.237,1.991,6.7678,0.40023
4717,1,337.674,234.513,339.006,235.158,1.332,0.645,1.479,6.7678,0.40023
4718,0,257.643,232.615,259.661,232.966,2.018,0.351,2.048,6.9540,0.41233
4718,1,339.643,233.598,340.905,234.306,1.262,0.708,1.447,6.9540,0.41233
4719,0,259.550,230.654,261.668,231.139,2.117,0.485,2.172,7.5307,0.46124
4719,1,346.345,231.484,347.280,232.466,0.934,0.982,1.356,7.5307,0.46124
4720,0,259.161,228.266,261.317,228.738,2.156,0.472,2.207,7.6336,0.48602
4720,1,348.521,229.015,349.361,230.388,0.840,1.373,1.610,7.6336,0.48602
4721,0,258.550,227.456,260.819,227.989,2.269,0.533,2.331,7.7984,0.51062
4721,1,350.554,228.530,351.412,229.912,0.858,1.382,1.627,7.7984,0.51062
4722,0,257.327,227.816,259.676,228.592,2.349,0.776,2.474,7.9982,0.53521
4722,1,352.149,228.776,352.981,230.625,0.832,1.849,2.027,7.9982,0.53521
4723,0,250.457,230.326,253.279,231.051,2.822,0.725,2.914,8.2026,0.58410
4723,1,351.663,230.620,352.592,232.943,0.928,2.323,2.502,8.2026,0.58410
4724,0,243.857,230.501,247.277,231.303,3.420,0.802,3.513,8.2698,0.61990
4724,1,350.634,230.608,351.537,233.400,0.903,2.792,2.934,8.2698,0.61990
4725,0,240.168,231.557,243.742,232.591,3.574,1.034,3.721,8.4550,0.64349
4725,1,350.609,231.692,351.510,234.981,0.901,3.289,3.410,8.4550,0.64349
4726,0,238.392,232.306,242.170,233.361,3.779,1.056,3.923,8.5891,0.65518
4726,1,350.797,232.605,351.755,235.956,0.958,3.351,3.485,8.5891,0.65518
4727,0,234.707,233.403,239.049,234.583,4.343,1.181,4.500,8.8754,0.67826
4727,1,351.509,233.726,352.401,237.601,0.892,3.875,3.976,8.8754,0.67826
4728,0,228.456,235.423,233.194,236.904,4.738,1.480,4.964,9.3330,0.71248
4728,1,351.581,235.811,352.666,240.422,1.086,4.610,4.736,9.3330,0.71248
4729,0,221.897,233.511,227.288,235.236,5.391,1.725,5.660,9.3002,0.73502
4729,1,350.190,233.905,351.248,239.090,1.059,5.184,5.291,9.3002,0.73502
4730,0,215.224,227.382,220.985,229.330,5.761,1.948,6.081,8.9698,0.75744
4730,1,348.593,227.853,349.760,233.668,1.167,5.815,5.931,8.9698,0.75744
4731,0,211.770,223.632,217.977,225.770,6.207,2.138,6.565,8.7931,0.76863
4731,1,348.247,224.245,349.284,230.372,1.037,6.128,6.215,8.7931,0.76863
4732,0,201.595,211.393,208.640,214.004,7.045,2.611,7.513,8.2517,0.80209
4732,1,347.237,211.708,348.178,219.483,0.941,7.775,7.832,8.2517,0.80209
4733,0,197.838,206.428,197.879,206.261,0.041,-0.167,0.172,0.2341,0.01127
4733,1,346.729,206.911,346.818,206.985,0.089,0.075,0.116,0.2341,0.01127
4734,0,190.585,195.521,190.669,195.302,0.084,-0.219,0.235,0.7011,0.03363
4734,1,346.659,196.403,346.779,196.352,0.120,-0.051,0.130,0.7011,0.03363
4735,0,184.457,185.030,184.628,184.834,0.171,-0.196,0.260,0.9740,0.05554
4735,1,348.202,186.370,348.290,186.335,0.089,-0.036,0.096,0.9740,0.05554
4736,0,175.765,169.586,176.195,169.364,0.430,-0.222,0.484,1.2265,0.08702
4736,1,351.643,171.452,351.916,171.420,0.272,-0.031,0.274,1.2265,0.08702
4737,0,164.875,151.463,165.478,151.224,0.603,-0.239,0.649,1.5375,0.11718
4737,1,354.343,154.107,354.643,153.930,0.300,-0.176,0.348,1.5375,0.11718
4738,0,155.526,133.834,156.558,133.797,1.032,-0.038,1.033,1.6188,0.14450
4738,1,358.744,136.610,359.340,136.713,0.596,0.103,0.605,1.6188,0.14450
4739,0,152.806,128.457,153.942,128.559,1.136,0.102,1.140,1.6018,0.15290
4739,1,360.681,131.201,361.257,131.373,0.576,0.172,0.601,1.6018,0.15290
4740,0,138.385,106.377,139.588,106.826,1.203,0.449,1.284,1.5657,0.18347
4740,1,365.284,108.438,366.018,108.937,0.734,0.499,0.888,1.5657,0.18347
4741,0,130.298,94.472,131.694,95.424,1.396,0.952,1.690,1.6589,0.19646
4741,1,366.741,96.201,367.689,97.118,0.948,0.917,1.319,1.6589,0.19646
4742,0,121.552,86.533,123.258,88.470,1.706,1.937,2.582,1.5441,0.20719
4742,1,366.957,88.036,367.867,90.054,0.911,2.018,2.214,1.5441,0.20719
4743,0,111.556,82.803,114.225,85.587,2.670,2.783,3.857,1.4580,0.21558
4743,1,365.086,84.874,366.523,87.825,1.436,2.951,3.282,1.4580,0.21558
4744,0,102.299,83.754,106.021,87.276,3.722,3.522,5.124,1.2240,0.22481
4744,1,365.030,85.909,366.935,89.454,1.905,3.546,4.025,1.2240,0.22481
4745,0,100.521,86.393,104.449,89.859,3.928,3.465,5.238,1.0915,0.22709
4745,1,365.608,87.977,367.500,91.570,1.892,3.593,4.061,1.0915,0.22709
4746,0,93.751,94.283,97.865,97.804,4.113,3.521,5.414,1.2405,0.23205
4746,1,364.727,95.617,366.638,99.300,1.911,3.683,4.149,1.2405,0.23205
4747,0,88.521,97.125,92.831,100.545,4.310,3.420,5.502,1.5466,0.23429
4747,1,363.159,99.461,364.980,102.976,1.821,3.515,3.958,1.5466,0.23429
4748,0,86.437,98.655,90.839,102.156,4.403,3.500,5.625,1.6655,0.23534
4748,1,362.567,101.618,364.504,105.056,1.937,3.438,3.946,1.6655,0.23534
4749,0,81.333,105.668,86.153,109.292,4.821,3.623,6.031,1.9400,0.23837
4749,1,361.689,109.148,363.862,112.736,2.173,3.588,4.195,1.9400,0.23837
4750,0,78.984,112.176,84.187,115.725,5.204,3.549,6.299,2.1064,0.24025
4750,1,361.856,115.445,364.147,119.039,2.291,3.594,4.262,2.1064,0.24025
4751,0,76.635,122.565,81.540,125.193,4.906,2.628,5.565,2.3929,0.24339
4751,1,363.347,125.242,364.916,127.811,1.570,2.568,3.010,2.3929,0.24339
4752,0,75.353,126.837,80.202,129.541,4.849,2.704,5.552,2.4939,0.24564
4752,1,364.592,128.925,366.263,131.667,1.671,2.743,3.212,2.4939,0.24564
4753,0,74.006,131.406,79.186,133.900,5.180,2.495,5.749,2.6618,0.24791
4753,1,365.957,133.290,367.794,135.868,1.837,2.578,3.166,2.6618,0.24791
4754,0,69.215,134.980,73.971,136.519,4.756,1.539,4.999,3.0422,0.25278
4754,1,367.267,137.539,368.596,139.121,1.329,1.582,2.066,3.0422,0.25278
4755,0,64.573,132.655,69.801,134.187,5.228,1.532,5.447,3.2148,0.25531
4755,1,366.558,136.598,368.035,138.111,1.477,1.512,2.114,3.2148,0.25531
4756,0,61.157,129.791,66.700,131.442,5.543,1.651,5.784,3.3683,0.25798
4756,1,366.688,135.376,368.355,136.763,1.667,1.387,2.169,3.3683,0.25798
4757,0,57.453,122.867,63.370,124.353,5.917,1.487,6.101,3.3087,0.26182
4757,1,368.204,129.889,369.882,131.154,1.679,1.265,2.102,3.3087,0.26182
4758,0,56.453,119.591,62.430,121.067,5.977,1.476,6.156,3.2257,0.26301
4758,1,368.767,127.185,370.459,128.287,1.692,1.102,2.019,3.2257,0.26301
4759,0,54.327,112.730,60.471,114.686,6.144,1.956,6.448,3.1826,0.26581
4759,1,370.505,121.610,371.985,123.125,1.480,1.515,2.118,3.1826,0.26581
4760,0,52.521,111.421,58.890,113.302,6.369,1.881,6.641,3.3475,0.26723
4760,1,370.665,121.262,372.222,122.714,1.557,1.452,2.129,3.3475,0.26723
4761,0,49.516,109.543,56.048,111.394,6.532,1.851,6.789,3.5407,0.26860
4761,1,369.971,120.567,371.530,121.906,1.560,1.339,2.056,3.5407,0.26860
4762,0,45.629,105.510,52.532,107.147,6.903,1.637,7.095,3.6125,0.26992
4762,1,368.996,117.659,370.352,118.556,1.356,0.896,1.625,3.6125,0.26992
4763,0,41.964,101.541,49.410,103.501,7.447,1.959,7.700,3.6263,0.27146
4763,1,368.571,114.365,369.844,115.278,1.273,0.913,1.567,3.6263,0.27146
4764,0,36.350,97.583,44.730,99.789,8.380,2.205,8.665,3.7023,0.27463
4764,1,368.555,110.642,369.905,111.630,1.350,0.988,1.673,3.7023,0.27463
4765,0,34.477,94.792,43.274,97.380,8.797,2.588,9.170,3.7402,0.27613
4765,1,368.903,108.608,370.519,109.670,1.616,1.062,1.934,3.7402,0.27613
4766,0,33.060,91.109,42.405,93.937,9.345,2.829,9.763,3.7394,0.27747
4766,1,369.759,105.611,371.448,106.803,1.689,1.191,2.067,3.7394,0.27747
4767,0,32.604,89.673,42.075,92.596,9.472,2.923,9.912,3.7590,0.27812
4767,1,370.348,104.505,371.910,105.746,1.562,1.240,1.995,3.7590,0.27812
4768,0,31.667,88.306,41.484,91.297,9.818,2.992,10.263,3.8598,0.27943
4768,1,371.252,103.690,372.799,105.047,1.547,1.357,2.058,3.8598,0.27943
4769,0,30.768,84.325,40.954,87.224,10.186,2.898,10.590,3.8859,0.28149
4769,1,372.988,100.609,374.711,101.605,1.724,0.996,1.991,3.8859,0.28149
4770,0,30.594,81.701,40.902,85.004,10.308,3.303,10.825,3.8296,0.28213
4770,1,373.727,98.419,375.534,99.378,1.807,0.959,2.046,3.8296,0.28213
4771,0,30.649,76.428,41.395,80.186,10.746,3.758,11.384,3.6534,0.28335
4771,1,375.840,92.532,377.663,94.002,1.824,1.470,2.342,3.6534,0.28335
4772,0,31.801,75.517,42.428,79.347,10.626,3.829,11.295,3.5583,0.28349
4772,1,376.920,91.123,378.774,92.614,1.854,1.491,2.379,3.5583,0.28349
4773,0,32.720,75.467,43.165,79.190,10.445,3.723,11.088,3.4930,0.28334
4773,1,377.539,90.557,379.289,92.074,1.750,1.516,2.315,3.4930,0.28334
4774,0,37.710,76.808,47.712,81.060,10.003,4.253,10.869,3.2160,0.28082
4774,1,378.693,90.142,380.753,92.472,2.060,2.329,3.110,3.2160,0.28082
4775,0,42.580,80.729,51.865,84.627,9.285,3.898,10.070,3.0425,0.27813
4775,1,379.371,92.714,381.243,95.127,1.872,2.413,3.054,3.0425,0.27813
4776,0,45.523,83.553,54.381,87.076,8.858,3.523,9.533,2.9494,0.27638
4776,1,379.518,94.749,381.398,97.093,1.880,2.344,3.005,2.9494,0.27638
4777,0,52.330,89.751,60.142,92.980,7.812,3.229,8.453,2.7894,0.27190
4777,1,379.479,99.956,381.258,102.250,1.778,2.294,2.902,2.7894,0.27190
4778,0,65.324,102.298,71.630,104.688,6.306,2.390,6.744,2.5494,0.26252
4778,1,379.087,111.411,380.582,113.488,1.496,2.077,2.559,2.5494,0.26252
4779,0,75.505,110.658,81.018,112.738,5.513,2.079,5.892,2.3778,0.25445
4779,1,378.742,119.544,380.147,121.454,1.405,1.910,2.371,2.3778,0.25445
4780,0,86.269,119.506,90.949,121.232,4.680,1.725,4.988,2.2659,0.24481
4780,1,377.819,128.392,379.122,129.987,1.303,1.595,2.059,2.2659,0.24481
4781,0,92.098,124.043,96.415,125.543,4.317,1.501,4.570,2.2007,0.23943
4781,1,377.608,132.616,378.727,134.234,1.119,1.619,1.968,2.2007,0.23943
4782,0,104.690,132.893,108.470,134.078,3.781,1.185,3.962,2.0673,0.22742
4782,1,377.361,141.210,378.361,142.426,1.000,1.216,1.575,2.0673,0.22742
4783,0,122.723,144.617,125.509,145.485,2.786,0.868,2.918,2.1423,0.20670
4783,1,375.942,152.284,376.474,153.160,0.531,0.876,1.025,2.1423,0.20670
4784,0,134.268,152.723,136.462,153.478,2.194,0.755,2.320,2.3063,0.19131
4784,1,374.540,159.724,374.913,160.640,0.373,0.916,0.989,2.3063,0.19131
4785,0,146.435,161.282,148.243,161.786,1.808,0.504,1.877,2.4550,0.17478
4785,1,373.778,167.565,374.278,168.296,0.500,0.731,0.885,2.4550,0.17478
4786,0,158.074,166.266,159.640,166.647,1.565,0.381,1.611,2.9123,0.15745
4786,1,373.608,171.978,373.986,172.725,0.378,0.747,0.837,2.9123,0.15745
4787,0,163.161,166.930,164.593,167.479,1.432,0.550,1.534,3.2992,0.14840
4787,1,372.862,172.697,373.393,173.397,0.531,0.700,0.878,3.2992,0.14840
4788,0,179.231,170.484,180.120,170.886,0.889,0.402,0.976,4.3861,0.11987
4788,1,372.544,175.076,372.756,175.767,0.212,0.692,0.723,4.3861,0.11987
4789,0,193.576,175.463,194.345,175.700,0.769,0.237,0.804,5.2746,0.09054
4789,1,371.897,178.614,372.122,179.386,0.225,0.771,0.803,5.2746,0.09054
4790,0,197.999,176.557,198.548,176.943,0.549,0.386,0.671,5.5739,0.08092
4790,1,371.615,179.766,371.712,180.445,0.096,0.679,0.686,5.5739,0.08092
4791,0,210.574,180.168,210.873,180.589,0.298,0.420,0.515,6.3833,0.05464
4791,1,370.737,183.363,370.962,183.836,0.225,0.472,0.523,6.3833,0.05464
4792,0,219.268,181.658,219.215,182.264,-0.053,0.607,0.609,6.9463,0.04398
4792,1,371.474,184.576,371.253,185.362,-0.222,0.786,0.816,6.9463,0.04398
4793,0,222.789,182.103,222.927,182.521,0.138,0.419,0.441,7.2697,0.04303
4793,1,371.483,184.669,371.205,185.493,-0.278,0.824,0.870,7.2697,0.04303
4794,0,232.703,182.634,232.621,183.132,-0.081,0.498,0.505,8.1430,0.05882
4794,1,370.585,185.198,370.565,185.735,-0.020,0.537,0.537,8.1430,0.05882
4795,0,239.513,183.567,239.386,183.957,-0.127,0.390,0.410,8.6034,0.07816
4795,1,371.309,185.981,371.067,186.592,-0.242,0.611,0.657,8.6034,0.07816
4796,0,242.753,183.503,242.598,183.701,-0.154,0.198,0.251,8.8913,0.08901
4796,1,371.585,185.868,371.350,186.419,-0.235,0.551,0.599,8.8913,0.08901
4797,0,248.367,180.769,247.995,181.073,-0.371,0.303,0.480,9.6548,0.11201
4797,1,371.602,183.641,371.299,184.102,-0.303,0.461,0.551,9.6548,0.11201
4798,0,253.833,177.743,253.475,178.065,-0.359,0.322,0.482,10.4480,0.13644
4798,1,371.846,181.226,371.679,181.629,-0.167,0.403,0.436,10.4480,0.13644
4799,0,260.510,173.666,260.079,174.197,-0.430,0.532,0.684,11.5359,0.17419
4799,1,371.684,177.735,371.408,178.432,-0.277,0.697,0.750,11.5359,0.17419
4800,0,262.968,172.600,262.614,173.126,-0.354,0.525,0.633,12.1634,0.21199
4800,1,368.233,176.824,367.880,177.663,-0.354,0.839,0.910,12.1634,0.21199
4801,0,265.206,176.872,264.731,177.588,-0.475,0.715,0.859,12.1372,0.24960
4801,1,364.713,181.817,364.467,182.723,-0.246,0.906,0.938,12.1372,0.24960
4802,0,265.685,179.740,265.366,180.423,-0.319,0.683,0.754,11.9707,0.26205
4802,1,363.675,184.825,363.368,185.729,-0.307,0.905,0.955,11.9707,0.26205
4803,0,267.110,188.185,266.587,188.795,-0.523,0.610,0.803,11.4287,0.29873
4803,1,360.136,193.306,359.870,194.082,-0.265,0.777,0.821,11.4287,0.29873
4804,0,267.601,189.823,267.097,190.635,-0.504,0.812,0.956,11.3303,0.31050
4804,1,359.336,194.750,358.995,195.670,-0.341,0.921,0.982,11.3303,0.31050
4805,0,269.603,192.346,269.225,192.930,-0.378,0.584,0.695,11.2823,0.33315
4805,1,358.627,196.421,358.600,197.159,-0.027,0.738,0.739,11.2823,0.33315
4806,0,272.629,194.615,272.214,195.457,-0.415,0.842,0.939,11.2823,0.36390
4806,1,358.629,197.599,358.377,198.474,-0.253,0.875,0.910,11.2823,0.36390
4807,0,272.402,196.946,271.743,197.731,-0.660,0.785,1.025,11.1653,0.38208
4807,1,356.503,199.315,356.104,200.212,-0.400,0.897,0.982,11.1653,0.38208
4808,0,271.517,200.139,270.885,200.841,-0.632,0.702,0.945,10.9152,0.39837
4808,1,353.839,202.112,353.669,203.018,-0.170,0.906,0.922,10.9152,0.39837
4809,0,274.193,206.639,273.592,207.523,-0.601,0.884,1.069,10.2630,0.42000
4809,1,354.517,208.772,354.267,209.749,-0.250,0.977,1.009,10.2630,0.42000
4810,0,276.780,212.365,276.398,213.018,-0.383,0.654,0.758,9.7002,0.43873
4810,1,355.661,214.632,355.304,215.631,-0.357,0.999,1.061,9.7002,0.43873
4811,0,278.801,213.319,278.438,213.929,-0.363,0.610,0.710,9.6451,0.44941
4811,1,356.614,215.825,356.380,216.783,-0.233,0.958,0.986,9.6451,0.44941
4812,0,282.676,211.655,282.152,212.394,-0.523,0.739,0.906,9.9079,0.45928
4812,1,359.512,214.542,359.229,215.443,-0.283,0.901,0.944,9.9079,0.45928
4813,0,286.955,209.454,286.475,210.169,-0.480,0.715,0.861,10.2925,0.46866
4813,1,362.900,212.574,362.753,213.521,-0.148,0.946,0.958,10.2925,0.46866
4814,0,289.842,207.585,289.259,208.367,-0.584,0.782,0.976,10.6243,0.48223
4814,1,364.747,211.278,364.415,212.087,-0.332,0.809,0.874,10.6243,0.48223
4815,0,289.569,206.514,288.823,207.175,-0.747,0.662,0.998,10.7603,0.48669
4815,1,364.025,209.865,363.637,210.889,-0.388,1.024,1.095,10.7603,0.48669
4816,0,287.874,204.441,287.285,205.129,-0.589,0.688,0.906,10.9826,0.49529
4816,1,361.792,207.617,361.458,208.717,-0.335,1.100,1.150,10.9826,0.49529
4817,0,284.645,206.743,284.024,207.664,-0.621,0.921,1.111,10.6853,0.51068
4817,1,357.480,209.722,357.037,210.923,-0.443,1.201,1.280,10.6853,0.51068
4818,0,281.965,207.626,281.382,208.587,-0.583,0.962,1.125,10.5931,0.52101
4818,1,353.919,210.494,353.675,211.362,-0.244,0.868,0.902,10.5931,0.52101
4819,0,281.479,206.855,280.848,207.775,-0.632,0.920,1.116,10.7101,0.52425
4819,1,353.307,209.454,352.931,210.352,-0.377,0.898,0.974,10.7101,0.52425
4820,0,281.434,203.589,280.842,204.425,-0.592,0.836,1.024,11.2094,0.53385
4820,1,352.607,205.534,352.313,206.437,-0.294,0.903,0.950,11.2094,0.53385
4821,0,281.572,202.564,280.967,203.362,-0.605,0.799,1.002,11.3721,0.53701
4821,1,352.543,204.369,352.236,205.214,-0.306,0.845,0.899,11.3721,0.53701
4822,0,281.637,201.329,281.074,202.012,-0.563,0.683,0.885,11.6000,0.54314
4822,1,352.443,202.567,351.946,203.603,-0.497,1.037,1.150,11.6000,0.54314
4823,0,281.492,199.765,280.731,200.735,-0.760,0.971,1.233,11.8492,0.55168
4823,1,351.581,200.920,351.059,201.951,-0.522,1.031,1.156,11.8492,0.55168
4824,0,281.493,199.352,280.759,200.133,-0.734,0.782,1.072,11.9550,0.55443
4824,1,351.450,200.282,350.915,201.230,-0.535,0.949,1.089,11.9550,0.55443
4825,0,281.304,197.726,280.548,198.673,-0.755,0.948,1.212,12.2183,0.56248
