frame,id,green_x,green_y,red_x,red_y,dx,dy,dist,baseline_deg,baseline_m
4008,1,269.473,211.811,269.592,212.528,0.119,0.717,0.726,9.4417,0.07626
4009,1,270.608,211.501,271.187,210.890,0.579,-0.611,0.842,9.3604,0.07688
4010,1,271.625,210.654,272.078,210.417,0.452,-0.237,0.511,9.4044,0.07780
4011,1,272.742,210.635,273.032,210.990,0.290,0.355,0.459,9.3481,0.07831
4012,1,274.696,210.697,275.324,210.792,0.628,0.094,0.635,9.2285,0.07903
4013,1,276.289,210.557,276.838,210.575,0.549,0.018,0.549,9.1532,0.07944
4014,1,277.097,208.638,277.549,208.979,0.452,0.342,0.567,9.1688,0.07978
4015,1,277.575,206.831,278.086,207.232,0.510,0.401,0.649,9.1622,0.07996
4016,1,277.734,207.273,278.243,207.418,0.509,0.145,0.529,9.1472,0.07996
4017,1,278.520,206.773,279.116,206.770,0.596,-0.003,0.596,9.0434,0.07996
4018,1,278.361,207.846,278.967,207.832,0.607,-0.013,0.607,9.0192,0.07981
4019,1,277.045,207.663,277.379,208.207,0.335,0.544,0.638,9.1599,0.07954
4020,1,276.625,206.570,277.293,206.211,0.668,-0.359,0.758,9.1859,0.07937
4021,1,277.497,206.551,278.356,206.328,0.859,-0.223,0.887,9.0367,0.07890
4022,1,277.528,206.554,278.332,206.905,0.804,0.352,0.877,8.9799,0.07849
4023,1,277.140,205.679,277.773,205.918,0.633,0.239,0.677,8.9548,0.07799
4024,1,277.024,205.645,277.868,205.435,0.844,-0.210,0.870,8.9135,0.07791
4025,1,277.440,207.685,278.149,207.812,0.710,0.127,0.721,8.7719,0.07792
4026,1,277.633,208.832,278.578,208.980,0.945,0.149,0.956,8.6417,0.07790
4027,1,278.204,211.517,279.007,211.967,0.803,0.451,0.921,8.5836,0.07814
4028,1,278.427,212.525,279.382,211.892,0.955,-0.634,1.146,8.5808,0.07832
4029,1,277.863,214.491,278.637,214.867,0.774,0.376,0.861,8.6429,0.07825
4030,1,277.628,215.738,278.373,215.522,0.745,-0.217,0.776,8.6566,0.07826
4031,1,276.581,222.215,277.388,221.842,0.806,-0.373,0.888,8.7043,0.07814
4032,1,276.348,231.116,276.933,230.597,0.585,-0.518,0.781,8.6423,0.07762
4033,1,274.301,246.483,274.847,246.047,0.545,-0.437,0.699,9.4773,0.07760
4034,1,273.002,264.564,273.767,261.889,0.764,-2.674,2.782,11.1946,0.07920
4035,1,275.038,288.916,275.551,287.015,0.513,-1.901,1.969,14.1582,0.08209
4036,1,282.864,316.458,282.951,314.383,0.086,-2.075,2.076,18.5649,0.09028
4037,1,292.496,337.378,293.140,335.938,0.644,-1.440,1.577,23.1833,0.10235
4042,1,304.858,334.054,305.528,332.156,0.670,-1.898,2.013,37.5703,0.19255
4043,1,304.805,321.529,304.752,318.633,-0.053,-2.896,2.896,39.3939,0.21447
4044,1,307.596,315.610,307.322,313.252,-0.273,-2.359,2.374,40.3329,0.22508
4045,1,320.394,302.307,320.045,298.568,-0.350,-3.739,3.755,41.5234,0.24528
4046,1,333.107,298.397,332.651,295.940,-0.456,-2.457,2.499,43.8779,0.26399
4047,1,340.611,290.487,340.362,286.898,-0.249,-3.589,3.598,44.5907,0.27627
4048,1,346.668,283.703,346.580,280.593,-0.088,-3.110,3.111,45.4680,0.28757
4049,1,350.470,272.930,350.592,270.542,0.122,-2.387,2.391,45.8628,0.29780
4050,1,350.557,256.831,349.203,253.869,-1.355,-2.962,3.257,46.0904,0.31087
4051,1,352.492,248.190,351.448,245.240,-1.044,-2.950,3.129,46.2618,0.31727
4052,1,357.572,230.897,356.764,228.252,-0.808,-2.645,2.765,47.1095,0.33104
4053,1,356.611,214.167,355.818,209.679,-0.792,-4.488,4.557,47.5184,0.34260
4054,1,360.082,202.547,358.533,199.776,-1.548,-2.771,3.174,48.3087,0.35188
4055,1,369.513,199.386,368.185,197.239,-1.328,-2.146,2.524,50.3579,0.36213
4056,1,379.873,201.356,379.359,199.232,-0.513,-2.124,2.185,52.3545,0.36842
4057,1,375.672,196.381,373.961,194.352,-1.711,-2.029,2.654,52.9473,0.37535
4058,1,372.584,187.991,370.513,185.475,-2.071,-2.516,3.259,52.5170,0.37948
4059,1,374.603,184.289,373.630,181.117,-0.973,-3.172,3.318,53.0196,0.38318
4060,1,365.952,175.582,364.293,172.690,-1.659,-2.893,3.334,53.0205,0.38854
4061,1,356.652,164.461,355.864,160.367,-0.787,-4.095,4.170,52.0485,0.39190
4062,1,350.394,153.642,349.106,149.891,-1.288,-3.751,3.966,51.3852,0.39550
4063,1,345.530,141.120,344.319,137.167,-1.210,-3.952,4.133,50.6644,0.40057
4064,1,345.750,138.353,344.889,134.870,-0.861,-3.484,3.589,51.0194,0.40519
4065,1,345.102,140.750,344.246,137.809,-0.856,-2.941,3.063,51.8214,0.40870
4066,1,343.239,142.480,342.387,138.984,-0.852,-3.496,3.599,52.3902,0.41151
4067,1,341.334,139.573,340.779,135.789,-0.555,-3.784,3.825,52.7714,0.41527
4068,1,339.327,137.714,338.461,134.145,-0.866,-3.569,3.673,53.0929,0.41792
4069,1,336.840,137.678,336.247,133.810,-0.593,-3.868,3.914,53.4663,0.41981
4070,1,335.907,138.152,335.235,134.590,-0.671,-3.562,3.624,53.8834,0.42148
4071,1,334.882,138.619,334.703,134.782,-0.179,-3.836,3.840,54.1652,0.42259
4072,1,333.723,135.729,333.480,132.105,-0.243,-3.624,3.632,54.1182,0.42358
4073,1,332.117,134.100,332.013,129.957,-0.104,-4.143,4.144,54.1824,0.42497
